program_id,sample_id,task_clock,context_switches,page_faults,instructions,branches,branch_misses,L1_dcache_loads,LLC_loads,LLC_load_misses,L1_icache_loads,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses
SLT_40,16,6653.89,41,222,30105254192,6529254740,6242747,6354620953,16062111,945,4564889006,3310296,6362975902,158420,30136523620,71209
SLT_40,17,6662.38,27,221,30119482931,6529077295,6227089,6352253760,15160424,487,4565377231,3444535,6363248871,159417,30144748150,71290
SLT_40,18,6669.68,32,221,30107431537,6528807532,6513548,6354270400,15814073,3271,4567904566,3617293,6362790665,157174,30134302692,72780
SLT_40,19,6663.20,30,221,30104811064,6529474644,6511020,6356841642,13850571,1467,4566565254,3544213,6360459474,155450,30124016198,69114
SLT_45,0,6708.06,41,225,30343741396,6588081819,6237310,6420397503,14903704,594,4606948719,3625529,6425021040,155328,30369059140,68913
SLT_45,1,6707.42,41,225,30360013233,6589434576,6231464,6418664948,13933505,396,4604995822,3866870,6429009086,152915,30378933433,68666
SLT_45,2,6704.12,23,229,30346594421,6588162745,6238057,6419609298,14283016,224,4610291580,3787511,6426902531,160387,30369045475,66517
SLT_45,3,6698.09,31,225,30356512650,6588533376,6227506,6420104026,12364886,837,4607834197,4134559,6427130062,152890,30369215169,103293
SLT_45,4,6700.78,54,226,30352148717,6588376802,6249393,6420451206,20225111,4858,4607319893,3691268,6426875645,150819,30369991415,69213
SLT_45,5,6717.79,36,226,30348133392,6588734439,6250322,6419918486,14710549,2670,4609786392,3848948,6426278951,165629,30364565572,68039
SLT_45,6,6697.84,34,226,30341182174,6587323211,6231249,6423222638,11702025,655,4607900728,4116535,6423162832,158375,30348552475,102439
SLT_45,7,6704.49,33,223,30352125466,6588689360,6234844,6419072587,15120698,896,4606944993,3840749,6428174694,152211,30372392161,69051
SLT_45,8,6697.70,20,225,30348132283,6587724921,6232565,6417805458,13037729,996,4609623076,3652072,6429152856,158612,30376664135,67595
SLT_45,9,6698.00,33,228,30352342182,6590169662,6243641,6420545422,17044067,1596,4607182964,3758864,6426209097,156674,30362166135,66769
SLT_45,10,6705.74,22,228,30338611032,6586758437,6233733,6421247626,15540329,217,4608128470,3822958,6424854214,155023,30359451275,68488
SLT_45,11,6710.57,31,227,30342833027,6586640252,6230807,6420413708,16229119,985,4610275786,3457352,6426492147,155178,30360531676,68543
SLT_45,12,6685.84,37,225,30347325701,6587723353,6228293,6421105203,13281804,294,4605988292,3908330,6425356805,153616,30366883617,68378
SLT_45,13,6712.59,24,225,30345740444,6588266992,6236260,6419661158,12237542,354,4608133130,3711601,6426811898,157111,30372714228,68904
SLT_45,14,6692.35,40,222,30361494852,6591935247,6238369,6420883810,13671861,1300,4605815346,3947386,6425761167,153542,30369194749,66422
SLT_45,15,6709.85,27,222,30352209925,6587266703,6228808,6419586964,14818902,1277,4608645535,4184837,6427098077,160905,30370151162,102169
SLT_45,16,6698.98,23,225,30346615299,6587972663,6233819,6420321092,12531563,428,4608974127,4056594,6427760281,160054,30367206458,67441
SLT_45,17,6685.15,35,226,30350921477,6590153648,6235869,6422767035,15676106,822,4605750304,3682122,6423798705,155026,30358099163,68657
SLT_45,18,6706.64,38,226,30346943684,6587810183,6226270,6420982106,14435734,237,4608287479,4077467,6424525051,152436,30362871974,103413
SLT_45,19,6695.69,24,225,30350354863,6589875877,6233082,6423820816,14808209,473,4606213211,3727626,6423113453,158649,30356767127,67713
SLT_5,0,6036.98,25,228,26312744052,5630899546,6218808,5502716371,11497006,822,3926763671,3577204,5502478704,135615,26322369942,93161
SLT_5,1,6040.42,33,221,26307124996,5629244257,6213621,5500967623,10802038,29,3930099898,3882939,5504863372,136918,26321424242,93079
SLT_5,2,6009.75,38,224,26310749728,5628768041,6206906,5500678494,10782905,136,3927679802,3078816,5505407243,133676,26331584792,61252
SLT_5,3,6036.12,35,223,26301070601,5628401383,6213657,5500070287,12517627,162,3929737361,3347784,5505109462,134835,26323745579,60154
SLT_5,4,6034.70,24,228,26311371633,5630873263,6214292,5500889005,10803626,936,3927049162,3838450,5504069951,139408,26323684075,91466
SLT_5,5,6022.71,39,223,26312373153,5629470080,6215065,5499826429,10355798,639,3929820506,3463368,5506195394,137245,26321291957,74129
SLT_5,6,6037.48,21,226,26306479608,5628748596,6219720,5500843159,8872465,240,3929823217,3692686,5505225412,141009,26325297924,61068
SLT_5,7,6026.25,34,223,26307755057,5630485183,6218876,5500641264,10700313,772,3927060176,3565345,5504864506,136406,26319069598,60547
SLT_5,8,6040.44,21,224,26310642459,5630226929,6225433,5501368663,10162001,458,3927326546,3504697,5504178066,137789,26323486797,61289
SLT_5,9,6031.27,28,222,26305408772,5629545266,6211391,5500727855,10506262,149,3930649621,3601151,5505196448,138115,26322286772,62075
SLT_5,10,6033.05,20,223,26316590045,5628147401,6217642,5499544778,10281339,490,3928252811,3459490,5506359740,139366,26335561168,59218
SLT_5,11,6029.66,28,223,26312662269,5630388411,6218712,5499625220,10059572,575,3927750419,3229860,5506672003,137987,26332591386,62353
SLT_5,12,6028.38,31,227,26325541548,5632363371,6216907,5499128861,11642079,997,3927603199,3576170,5505009901,136913,26333697972,59233
SLT_5,13,6018.74,30,227,26314255344,5631084449,6205011,5499644006,10179808,830,3926757385,2985703,5505635633,135237,26333069369,61808
SLT_5,14,6033.60,41,224,26305727228,5628587269,6207212,5500999257,10299707,195,3929131080,3715508,5505322612,132680,26324973480,62308
SLT_5,15,6026.43,44,222,26308842288,5629636628,6214207,5500301206,9543831,802,3927709920,3440665,5506164030,133103,26330142289,61627
SLT_5,16,6020.05,24,226,26304450289,5629561954,6212434,5500748609,10805073,707,3927461204,3565862,5505421767,141822,26328464751,93333
SLT_5,17,6027.69,28,222,26310303395,5628414546,6211003,5499141221,11823212,883,3928937580,3205391,5507386312,135494,26334910932,62307
SLT_5,18,6044.98,19,227,26324984211,5632833335,6217568,5501696622,12317338,3321,3927572783,3552440,5502537839,142606,26325202171,93245
SLT_5,19,6062.04,30,227,26286518974,5627681979,6209085,5503328032,11711456,822,3933534605,3461082,5503609364,135009,26294513720,62603
SLT_10,0,6181.27,38,220,27060253380,5806725037,6486505,5657098762,12855967,285,4050699736,3345120,5660350029,137754,27069907231,63420
SLT_10,1,6156.31,36,221,27056103242,5806414664,6479215,5656110400,9940485,3040,4051517284,3506526,5660530648,134326,27070837048,60637
SLT_10,2,6157.16,35,217,27057213330,5806671596,6487131,5655871801,11648740,3647,4051875281,3535391,5660377978,139877,27068839589,62467
SLT_10,3,6166.74,20,221,27062813104,5807549911,6477787,5654447911,14194391,631,4053556120,3610177,5660476896,146291,27075894508,62987
SLT_10,4,6189.82,29,223,27055854882,5805770508,6522954,5655548802,13526189,380,4052878037,3494749,5659259261,144535,27072645863,62350
SLT_10,5,6173.81,64,222,27065372360,5808528721,6222984,5654273411,10236097,2270,4047330658,3619305,5661719731,147840,27083700865,92351
SLT_10,6,6188.94,34,219,27057265488,5807123448,6239095,5654972803,13153081,614,4049176689,3301886,5660680381,143252,27081569038,70459
SLT_10,7,6174.11,33,217,27065484156,5807259293,6507126,5654437306,10046984,1235,4051139025,3372069,5662006304,144492,27080948247,62214
SLT_10,8,6137.94,32,218,27060645200,5806515190,6476832,5653428672,11636712,598,4052318167,3372046,5662318975,135581,27081463449,62088
SLT_10,9,6161.41,22,221,27052002919,5806613205,6214168,5657309724,10504015,294,4049899665,3476785,5658672274,146612,27062863460,62502
SLT_10,10,6160.39,27,220,27068556332,5810048675,6215652,5657784389,10316100,236,4046490594,3629906,5656992587,148534,27069758966,63560
SLT_10,11,6187.56,46,221,27038654577,5805375212,6502027,5657758807,13733925,1829,4054790396,3343594,5658244216,136949,27054822994,96136
SLT_10,12,6159.59,25,222,27054376506,5807713485,6495141,5658041568,11344795,3616,4052090166,3483921,5658252085,143825,27063490376,62093
SLT_10,13,6145.61,30,219,27067063090,5808916376,6498672,5653878642,10766036,3790,4053199966,3455705,5661465167,139538,27079183188,63536
SLT_10,14,6159.56,41,222,27051966892,5807020707,6474274,5657288950,11348324,4556,4050257795,3632820,5659052392,140262,27069495006,61286
SLT_10,15,6152.16,20,219,27063034911,5807875940,6219574,5656244065,9488886,4628,4049115034,3642901,5659495301,144668,27074691128,62176
SLT_10,16,6144.14,34,221,27052005436,5804881869,6218766,5655782057,11343597,1588,4050537177,3385503,5661533501,145268,27065657490,62198
SLT_10,17,6178.57,33,222,27047286856,5804134266,6485728,5654801208,13113762,350,4053017479,3424991,5661234409,136031,27075216545,61369
SLT_10,18,6154.71,19,222,27053583726,5807328903,6480523,5658484994,9182301,3533,4051811992,3551673,5657283928,146328,27056998417,60352
SLT_10,19,6151.28,26,223,27077091160,5810502710,6232365,5653019532,10148247,3193,4046668212,3397680,5662169593,144953,27091199832,60751
SLT_25,0,6374.89,29,227,28326497889,6108046765,6218426,5955911689,13532945,191,4264413489,3378409,5961814953,145814,28340800778,59666
SLT_25,1,6353.90,23,221,28332358937,6109896776,6225814,5956633378,13207657,3575,4262688594,3646960,5960476375,149455,28337058985,63869
SLT_25,2,6370.49,28,224,28335172139,6108752656,6219953,5955390860,12777760,3374,4261656136,3952108,5961525881,148115,28350475197,63177
SLT_25,3,6357.45,35,223,28329380804,6109596113,6220387,5955385003,13044865,4840,4261411457,3595131,5962399305,143612,28348584801,62921
SLT_25,4,6359.90,20,225,28330830019,6109611286,6227704,5955476862,12356527,3738,4261307774,3835708,5961717366,148102,28346239921,61511
SLT_25,5,6385.30,35,223,28316693001,6103897936,6220617,5953273553,12140650,824,4265625884,3314337,5965660405,141022,28348664179,63621
SLT_25,6,6362.38,44,226,28327163318,6108223787,6226202,5956520762,14873120,3426,4261693485,4056815,5962207075,140234,28338560342,61712
SLT_25,7,6360.72,23,221,28331206372,6108540299,6217574,5954705436,13857057,4750,4262111844,3334576,5962698995,145275,28351040814,61827
SLT_25,8,6361.98,26,226,28328397462,6106996744,6215262,5954951585,11797033,3146,4264035960,3702073,5962942004,147728,28346395607,63920
SLT_25,9,6361.96,27,229,28320848662,6108673245,6231098,5959707823,14560398,3839,4260878982,3509183,5958029768,146424,28325072979,94941
SLT_25,10,6405.31,34,224,28317955959,6106875274,6225491,5956682303,15821396,5192,4266680240,3990085,5962928618,145285,28336578092,62477
SLT_25,11,6357.69,40,225,28325037872,6106990994,6215138,5955782061,12151747,3784,4264105822,3559312,5963553746,135950,28337138168,63073
SLT_25,12,6381.42,38,224,28317890490,6107819657,6208869,5957126628,12547216,671,4263496864,3500183,5960330043,139159,28333510276,65823
SLT_25,13,6351.32,27,226,28338500315,6111007729,6223505,5954215085,14304263,641,4260733655,3917472,5962506004,148091,28352180988,61517
SLT_25,14,6351.64,26,226,28311730037,6104638776,6219881,5956825066,11549968,846,4264636057,3448953,5961024942,139447,28334732949,59650
SLT_25,15,6379.09,45,227,28322365066,6107978747,6217373,5956044267,12332418,1486,4263444646,3709551,5962835819,150050,28339464834,65079
SLT_25,16,6352.45,28,227,28321466315,6107289869,6232132,5957600160,12563117,852,4263398587,3649746,5959800099,140292,28330570987,61193
SLT_25,17,6372.73,22,225,28335561062,6109748761,6219734,5955932284,13427941,259,4262663171,3711131,5961509633,153355,28341779190,63950
SLT_25,18,6360.73,28,224,28324829245,6107630752,6218775,5955803925,13684242,3289,4262171726,3629494,5962188104,142268,28344412679,61958
SLT_25,19,6384.04,35,224,28325934704,6107942115,6217516,5956559051,15345428,551,4262163176,3802649,5960303385,140236,28337383665,63710
SLT_15,0,6177.57,36,226,27319025102,5868661471,6206983,5725235835,10551607,282,4092514564,3752389,5733171445,137067,27332322681,62806
SLT_15,1,6186.52,20,225,27313687302,5866530015,6216004,5726020693,9357182,545,4093528420,3648877,5733058554,144077,27332417267,60457
SLT_15,2,6203.54,24,223,27315023814,5868873395,6226623,5725666737,8558181,4648,4092437546,3505950,5731700888,144657,27331765105,59489
SLT_15,3,6184.38,30,224,27317217985,5868510633,6221488,5726408112,11833736,961,4091662004,3332867,5730711541,141205,27331140768,59664
SLT_15,4,6182.11,33,225,27318470027,5867873060,6213548,5724909649,10299689,821,4092274552,3780813,5733876373,139601,27334560194,63292
SLT_15,5,6221.71,42,225,27323858113,5867400106,6215845,5724656796,13703453,1164,4093532775,3485098,5731925720,147634,27339617105,63218
SLT_15,6,6200.37,34,227,27315333547,5866547966,6214906,5723089788,11162945,3001,4093572068,3565776,5734989893,138758,27345617545,61249
SLT_15,7,6179.91,18,223,27310039616,5865453553,6230776,5726393623,11733897,447,4094008215,3630541,5731610884,145485,27322733862,67053
SLT_15,8,6189.60,31,228,27317656940,5868142818,6216045,5726126553,10601444,399,4090138222,3399745,5731967710,140412,27333686667,61310
SLT_15,9,6181.95,38,225,27311601380,5867070165,6209066,5726275263,10260107,539,4091735194,3308712,5732164868,134824,27329707724,62854
SLT_15,10,6192.59,21,221,27313285479,5865354483,6215179,5725757500,9267239,491,4092567048,3773988,5732945254,147559,27334080046,59211
SLT_15,11,6218.04,23,226,27312473451,5867832365,6221716,5728272521,10323295,330,4091897506,4069475,5732164655,145770,27327771751,62056
SLT_15,12,6180.97,26,225,27311783593,5866767114,6215269,5726218210,11544060,103,4092221000,3456521,5730860338,142548,27329845524,59571
SLT_15,13,6195.20,34,226,27317113722,5868442262,6215706,5726577982,12384318,1415,4092898500,3679461,5731615869,143637,27334816664,62144
SLT_15,14,6183.42,16,225,27320117080,5867391482,6211875,5724579631,8457315,334,4093311965,3553206,5732471117,144873,27341321181,62414
SLT_15,15,6195.30,23,225,27307232900,5865840083,6214812,5726345830,7828625,227,4092699168,3332131,5730544205,140559,27329766497,72514
SLT_15,16,6188.97,20,226,27318539527,5868098003,6221817,5725015487,9313498,117,4091350744,3265163,5733327511,139941,27341388773,92015
SLT_15,17,6205.21,23,226,27310479640,5866867811,6211547,5727145480,10646305,3594,4092664282,3628336,5730793715,140274,27326879427,61367
SLT_15,18,6193.59,37,225,27327816557,5870468491,6227083,5724829768,12001191,1281,4090302698,3509026,5733298720,140103,27345521981,62106
SLT_15,19,6177.93,41,228,27304725779,5865861193,6220868,5728392561,9680387,318,4092962827,3352202,5730675894,138101,27318406904,60417
SLT_35,0,6505.27,38,227,29343727359,6347121114,6229032,6187236464,12825020,848,4428988679,3702928,6188960593,146065,29344589811,62172
SLT_35,1,6542.89,49,226,29321080244,6346219877,6232588,6189042899,12771270,175,4430847946,3824582,6190415913,143285,29335558133,89818
SLT_35,2,6549.90,21,224,29333844690,6344651763,6238686,6184693447,14830947,1172,4432616860,3656077,6192974246,152718,29352647561,64533
SLT_35,3,6561.17,28,224,29338593862,6348103870,6233409,6186714735,13259855,3405,4431080522,3627733,6188950663,150903,29338615646,64116
SLT_35,4,6541.24,25,226,29331607886,6346320498,6234623,6185717899,12643210,81,4430017089,3661221,6192324349,151431,29347321102,64262
SLT_35,5,6561.11,24,225,29337280528,6346074678,6217861,6185375625,13149478,351,4431381440,3682568,6191970737,149371,29350398170,64503
SLT_35,6,6556.67,35,225,29333072367,6345186080,6225099,6185460175,13226471,1327,4432325732,3526634,6192887991,144748,29352629046,100203
SLT_35,7,6554.30,18,226,29328691290,6345179886,6221417,6186305480,13046423,595,4433433752,3898155,6191152528,154709,29346002733,82271
SLT_35,8,6565.39,30,225,29322091430,6343807700,6218390,6187312662,13352140,4005,4431513427,3786360,6193826936,154136,29341136763,98322
SLT_35,9,6555.23,32,225,29328857550,6343928332,6221068,6185222231,11783944,396,4435162134,3616559,6192804999,151470,29344495594,74362
SLT_35,10,6560.02,19,223,29339403949,6347515968,6223410,6185440208,11166637,393,4430518597,3712528,6192061548,155490,29353700559,65215
SLT_35,11,6533.84,34,228,29327471692,6346116947,6227583,6185384748,13808482,661,4434990469,3391248,6191976448,151528,29341355630,61783
SLT_35,12,6531.12,17,225,29327295744,6345226051,6223214,6187527079,12389494,168,4432666296,3906521,6189901980,154855,29338005033,64904
SLT_35,13,6575.99,30,227,29329281621,6345095889,6229665,6187227472,10986334,3371,4431715160,3898382,6190440320,150851,29341793892,63070
SLT_35,14,6557.94,42,228,29338726746,6347462424,6228566,6186078270,12303423,722,4431827387,3533249,6191401415,151064,29350075066,65810
SLT_35,15,6544.19,36,229,29330956122,6346607275,6228335,6187199231,12885331,555,4430788399,3597460,6190965737,146463,29345102711,64352
SLT_35,16,6549.46,15,226,29334753050,6345148192,6229980,6184552061,11746173,259,4432234808,3733412,6192754845,150425,29355570810,63759
SLT_35,17,6549.38,24,227,29336672779,6345386806,6225981,6185683275,16132142,246,4433720357,3647600,6191283929,149581,29353020352,65589
SLT_35,18,6549.42,37,223,29324580777,6344487661,6231813,6186405478,11048084,766,4432574557,3790531,6192124952,148270,29341394884,70749
SLT_35,19,6572.45,47,225,29320728476,6344482223,6219817,6187162399,12544436,4783,4432430485,3609406,6192266156,149198,29344588924,64519
SLT_20,0,6336.95,39,220,28073630297,6048617125,6459812,5885227890,12687725,1142,4222290623,3545231,5890067017,141659,28081687072,98994
SLT_20,1,6334.86,33,221,28066431106,6046059527,6485356,5885166988,14405085,38,4223607684,3402493,5890880311,141600,28082042020,64944
SLT_20,2,6334.23,36,218,28068069601,6045870401,6207680,5884978647,14687827,133,4219596519,3397316,5891378776,140530,28083868894,65055
SLT_20,3,6347.30,24,221,28079497452,6048614055,6506313,5884088302,13443782,578,4222908590,3693384,5891032733,147791,28090351408,64092
SLT_20,4,6332.17,41,219,28075931717,6047673190,6218822,5885028865,14467731,412,4219859529,3511379,5891863674,146982,28081893198,97182
SLT_20,5,6327.10,21,220,28068391426,6045814367,6222026,5884622747,11851280,706,4219314713,3406038,5891120148,152195,28088157801,64538
SLT_20,6,6341.53,31,222,28069581437,6047316620,6224536,5883456388,15796207,503,4222957409,3600995,5891458547,144589,28092759287,64561
SLT_20,7,6338.53,18,223,28073960699,6046642858,6480256,5884529741,12281010,743,4224642913,3473723,5891523308,148538,28086059382,64196
SLT_20,8,6322.28,23,221,28077033249,6049303960,6217494,5887041631,16611503,971,4217032862,3710906,5888276553,146651,28082944207,65494
SLT_20,9,6349.87,21,217,28062971578,6045469635,6491204,5883944634,14591252,48,4222821571,3358791,5891773042,146971,28084599054,63803
SLT_20,10,6331.84,34,218,28057755891,6046255004,6474980,5887049345,14705759,772,4223012999,3596140,5888087652,145841,28072748136,63656
SLT_20,11,6345.46,23,220,28067145406,6045609381,6346319,5885375511,15738606,731,4222414554,3322512,5891627796,145338,28082902040,63943
SLT_20,12,6337.88,29,222,28069880726,6047405302,6510932,5886850292,14504577,944,4222366572,3545886,5887865572,150582,28076704695,65762
SLT_20,13,6341.85,38,224,28069247655,6048330806,6463894,5887603692,17404402,968,4221178959,3536502,5889582085,145720,28079358604,65197
SLT_20,14,6322.78,45,219,28067692079,6047099930,6223236,5886897285,12183816,702,4219574939,3511331,5889879143,147608,28077066825,64794
SLT_20,15,6345.44,18,221,28071734208,6048477870,6507113,5887630042,16186269,695,4220302387,3386953,5887633730,147257,28075799056,97018
SLT_20,16,6343.83,31,221,28064964998,6046995317,6493276,5884805053,14654477,71,4221338613,3395093,5891290357,141309,28089051143,64088
SLT_20,17,6335.95,24,219,28066883985,6047338569,6218056,5887659558,17904419,175,4218874154,3630987,5888648367,140628,28073194327,96973
SLT_20,18,6333.61,21,222,28069540578,6047696274,6490449,5887407617,12963188,327,4220317384,3464010,5889206087,142078,28076978248,65558
SLT_20,19,6349.59,23,222,28085267237,6050047178,6220595,5882223283,14688974,1815,4217744310,3296480,5892568471,142658,28103053779,96401
SLT_0,0,5981.35,21,219,26050412549,5569126678,5196900,5423287828,10710467,299,3873384841,3249138,5430892070,133011,26078937433,57756
SLT_0,1,5975.64,32,222,26043636384,5567545218,5200892,5426152556,13257234,701,3874728634,3291018,5430434821,138461,26063005610,58215
SLT_0,2,6000.37,34,222,26056467250,5570309639,5205837,5426514135,12190440,3219,3872714051,3313486,5429530529,137841,26063539680,89421
SLT_0,3,5995.68,16,222,26056301246,5568732492,5200609,5423285600,11590542,3201,3874476653,3065567,5431937580,137992,26074845994,58001
SLT_0,4,5996.76,68,220,26050257265,5570207644,5223222,5423776416,12449674,4759,3874688443,3170513,5432181905,140269,26068252514,76703
SLT_0,5,5986.81,28,222,26049637732,5568725526,5210900,5425884012,10432198,514,3874171821,3449579,5430585210,134845,26068532069,57468
SLT_0,6,5986.37,23,222,26047310459,5568367690,5206941,5426161432,11987970,185,3873816858,3124773,5430180605,136070,26067726637,56356
SLT_0,7,6006.15,20,219,26047109222,5570581378,5202685,5429370630,13905731,2097,3873626045,3169096,5425088703,132379,26050869768,57393
SLT_0,8,5988.39,23,221,26060308444,5569012280,5199136,5424086278,10240545,172,3873549756,2905327,5430893685,131352,26078227520,57892
SLT_0,9,5972.15,27,221,26062630959,5569326732,5207118,5423501731,11799316,1467,3873778868,3098074,5432862836,141476,26077607054,57715
SLT_0,10,5987.89,20,223,26064753351,5570074002,5198730,5423342479,13908730,341,3873048859,3135451,5431768077,135159,26075595658,57230
SLT_0,11,6002.04,33,223,26055296124,5569581121,5212667,5426381441,15080320,3872,3872533232,3206275,5428446366,138874,26056672580,57401
SLT_0,12,5976.91,16,221,26058343482,5569375828,5199903,5424487997,12184276,298,3875081615,3378340,5428978437,137869,26070159028,56727
SLT_0,13,5986.43,23,220,26051623603,5569474822,5198287,5426882471,11874290,133,3873264668,3241573,5427719503,136858,26061605897,57691
SLT_0,14,6001.51,24,223,26048456630,5569730490,5211091,5425469309,14049341,3816,3876761804,3148611,5430814938,134018,26060906457,57788
SLT_0,15,5991.35,33,223,26047216527,5568112851,5208994,5426228947,10539411,3659,3874995703,3300523,5430155783,143086,26066307412,58505
SLT_0,16,6013.23,20,218,26051340997,5569224269,5207363,5424834645,13749394,534,3874991148,3110954,5431032762,138487,26068670521,57660
SLT_0,17,6004.06,23,218,26047224805,5568484309,5202435,5425212160,14083431,4675,3873983008,3182709,5429999888,136107,26066269572,57691
SLT_0,18,5975.27,23,221,26042305372,5566554212,5197608,5424938079,8663827,477,3874906295,3169927,5431871331,133788,26069363446,88898
SLT_0,19,5988.68,31,219,26052446054,5570028265,5204966,5423987309,11509966,5297,3872839206,3179437,5432860659,143246,26070922205,86969
SLT_50,0,6817.77,39,222,31123387901,6770451159,6532602,6585471969,16885744,322,4737175905,3497174,6590169297,160207,31140623263,73366
SLT_50,1,6821.61,17,217,31130518446,6773063681,6234110,6584977873,15739849,3991,4730666873,3531392,6590988876,158475,31145213255,73951
SLT_50,2,6819.06,23,217,31119886942,6770275241,6239671,6586418093,16550731,159,4734426972,3701725,6589270104,157007,31131160597,70951
SLT_50,3,6826.91,20,220,31125993207,6770447129,6528151,6584276123,15917783,3021,4736700788,3435943,6591546544,154077,31145924847,73010
SLT_50,4,6835.44,46,223,31141831422,6773641969,6509420,6588859142,17640355,5441,4734477822,3657835,6587778925,164160,31135378866,106324
SLT_50,5,6818.14,26,218,31139660064,6772505990,6232130,6581438773,13760934,309,4732969860,4175194,6594634253,159789,31162330172,73032
SLT_50,6,6820.94,25,220,31120821666,6769125205,6233290,6586510212,16111154,126,4735070579,3726119,6591324784,158905,31134202096,107058
SLT_50,7,6813.06,27,218,31113671101,6767974868,6484022,6586011321,16356515,237,4737495170,3485269,6591001994,159555,31133869558,92804
SLT_50,8,6823.35,35,218,31127953939,6771452088,6237120,6585201022,15077462,4419,4731476792,3988686,6593358867,161865,31145878690,73837
SLT_50,9,6814.13,25,220,31125801249,6772082283,6230777,6584924030,16607523,523,4734313359,3779571,6590316501,158895,31142093605,73847
SLT_50,10,6816.22,26,222,31132260703,6770879267,6502004,6585723053,16292959,107,4734695434,3767290,6590911746,155247,31147835377,73551
SLT_50,11,6807.88,24,221,31130035112,6771085989,6226729,6584990946,16317358,48,4733005213,3790333,6591418681,153018,31145802636,73405
SLT_50,12,6827.17,36,220,31129773709,6771008500,6235088,6585565738,14459230,4256,4733931745,3614224,6590413915,163779,31141962213,108722
SLT_50,13,6815.42,19,221,31112403154,6769073369,6510994,6586697041,16601953,494,4738649333,3653885,6589854143,157093,31126568312,86390
SLT_50,14,6805.56,42,219,31118857384,6769630462,6237145,6586129078,17276064,263,4734384544,3591845,6590009640,161639,31134808888,73662
SLT_50,15,6823.36,49,219,31135248614,6771796339,6253409,6586318717,16714963,4972,4732035557,3867598,6590639533,165581,31144024930,72025
SLT_50,16,6815.53,23,222,31121973335,6771323192,6489154,6587422929,13664737,773,4735073861,3557128,6589266415,157887,31131786574,70156
SLT_50,17,6830.25,36,222,31124598960,6771084831,6535697,6584387641,16265097,3344,4735861562,3640290,6593531550,165055,31145756667,71331
SLT_50,18,6833.35,45,218,31122349000,6771429855,6252289,6584392497,17018113,3672,4734526433,3776530,6591570639,162694,31148897476,73294
SLT_50,19,6823.90,22,220,31126579969,6771703535,6508306,6585320527,15796840,3636,4737455416,3750298,6590386123,160116,31141170859,73715
SLT_30,0,6475.43,33,217,29077834913,6287026048,6232375,6116622893,12799841,835,4389837963,3554692,6119662356,154400,29087548330,64373
SLT_30,1,6478.65,24,221,29090116538,6289463199,6501234,6115907246,16170266,819,4390616097,3712627,6119563429,151071,29090956155,66589
SLT_30,2,6473.63,24,220,29089516508,6287766009,6222447,6114349727,14076503,527,4388287446,3643289,6122419951,145476,29108380308,65792
SLT_30,3,6478.12,24,218,29085383941,6288457243,6521687,6115393635,14202655,71,4391300114,3636181,6120092890,144261,29096712667,65714
SLT_30,4,6465.67,26,218,29085611775,6287506683,6472857,6114239696,14008952,4590,4390707322,3513306,6120698599,144875,29099790665,63914
SLT_30,5,6474.04,34,222,29088195563,6288067152,6241961,6114951858,14231489,1689,4390471073,3721726,6120021692,155901,29093132754,65115
SLT_30,6,6471.02,36,220,29082950833,6287607699,6222652,6116206218,14108713,4574,4390021164,3602057,6120029904,148382,29092258089,65398
SLT_30,7,6467.11,17,221,29080040909,6288365381,6501197,6115720508,12098479,3485,4392417394,3409214,6120719692,145230,29093547366,98759
SLT_30,8,6483.74,34,219,29085232744,6288812970,6232132,6115931138,12536018,518,4386665743,3453598,6120237729,153732,29093600112,65198
SLT_30,9,6484.08,21,219,29072307895,6288356983,6501851,6117129114,13781038,567,4391745063,3554828,6118169729,147429,29087638933,66530
SLT_30,10,6468.57,32,221,29088841767,6289557871,6485722,6114791625,13270217,4498,4390403560,3490041,6121563492,153693,29099089981,63549
SLT_30,11,6483.90,31,219,29078329968,6287477722,6227166,6116263684,14207287,1007,4389097193,3588000,6119032545,151577,29097218100,66391
SLT_30,12,6483.13,79,220,29072858143,6288022912,6229371,6116887990,13297373,259,4389954879,3642209,6119494707,155608,29082795048,67215
SLT_30,13,6464.33,41,220,29075779338,6287027527,6483410,6116929957,14520349,3965,4391969039,3395221,6119881800,153351,29086172817,65827
SLT_30,14,6460.33,18,222,29083506750,6288576081,6232352,6115113886,13292250,2736,4389574551,3418881,6120105002,151601,29093305915,64809
SLT_30,15,6489.55,66,217,29081974295,6287389886,6481737,6115827901,13227867,5409,4390977243,3653995,6120555401,153371,29096356350,86615
SLT_30,16,6473.22,30,219,29090889572,6287672245,6219899,6115686822,12422950,3831,4388176003,3731577,6119708305,151174,29100079157,66316
SLT_30,17,6473.22,45,222,29075886611,6285612195,6223410,6114841471,14219594,5195,4391790242,3492910,6122280851,155573,29091747184,95394
SLT_30,18,6488.11,36,218,29074857489,6286113974,6492694,6115537880,13888309,590,4392769048,3399700,6121136051,148715,29090859228,97760
SLT_30,19,6477.17,22,220,29080322351,6285795015,6493653,6114638008,13810409,754,4391736715,3597702,6122395783,149568,29099542891,65883
SGT_40,0,6656.78,40,217,30112506420,6531278180,6332433,6354212493,16533217,510,4562296748,3468374,6361648949,160678,30133014127,71822
SGT_40,1,6665.66,40,219,30104464141,6530094684,6290364,6357120939,15896918,4057,4563555497,3447680,6361090189,159519,30115853544,73216
