program_id,sample_id,run_id,iterations_count,engine_overhead_time_ns,execution_loop_time_ns,total_time_ns,mem_allocs_count,mem_allocs_bytes
26,1,20,35284,11282,19267,30549,43,42430
26,1,21,40786,10956,13739,24695,43,42454
26,1,22,40200,9856,22476,32332,43,42458
26,1,23,33066,12839,20302,33141,43,42448
26,1,24,42436,9290,21638,30928,43,42444
26,1,25,34100,11348,19767,31115,43,42439
26,1,26,39138,11094,18841,29935,43,42465
26,1,27,38251,11070,18433,29503,43,42471
26,1,28,35276,10975,18894,29869,43,42431
26,1,29,38649,11341,19637,30978,43,42469
26,1,30,37810,11031,21454,32485,43,42475
26,1,31,33255,11569,20869,32438,43,42446
26,1,32,33638,11132,19031,30163,43,42443
26,1,33,42092,9140,16062,25202,43,42445
26,1,34,44652,9143,18305,27448,43,42430
26,1,35,41952,10654,13856,24510,43,42446
26,1,36,45145,9224,14948,24172,43,42428
26,1,37,35588,10572,19324,29896,43,42428
26,1,38,35240,11136,17718,28854,43,42431
26,1,39,44892,9157,18463,27620,43,42430
26,1,40,31154,12366,22248,34614,43,42464
26,1,41,32546,14056,20042,34098,43,42452
26,1,42,38218,10947,19027,29974,43,42471
26,1,43,38986,11313,18853,30166,43,42465
26,1,44,36428,10737,19256,29993,43,42424
26,1,45,34978,11026,19373,30399,43,42433
26,1,46,39026,12384,18866,31250,43,42465
26,1,47,34712,11536,20401,31937,43,42435
26,1,48,37018,10728,20115,30843,43,42420
26,1,49,33632,13454,19439,32893,43,42444
26,1,50,35205,12039,18578,30617,43,42431
27,1,1,12100,31893,95244,127137,44,56697
27,1,2,10000,39448,73324,112772,44,56684
27,1,3,10000,32826,70871,103697,44,56680
27,1,4,10000,32202,72824,105026,44,56681
27,1,5,10000,31922,376272,408194,44,56685
27,1,6,10000,40611,86400,127011,44,56685
27,1,7,10000,33621,93921,127542,44,56683
27,1,8,10000,39910,93282,133192,44,56682
27,1,9,7651,49548,92909,142457,44,56696
27,1,10,10000,29815,70428,100243,44,56685
27,1,11,13597,25796,72528,98324,44,56661
27,1,12,10000,32497,70242,102739,44,56684
27,1,13,13154,26783,73062,99845,44,56673
27,1,14,10000,31698,74982,106680,44,56687
27,1,15,9520,32305,75282,107587,44,56696
27,1,16,10000,36401,83608,120009,44,56685
27,1,17,9724,37012,101075,138087,44,56693
27,1,18,10000,44106,88110,132216,44,56691
27,1,19,10000,38915,104781,143696,44,56685
27,1,20,10000,39614,68527,108141,44,56686
27,1,21,12619,26905,81582,108487,44,56685
27,1,22,10821,33034,76963,109997,44,56675
27,1,23,13467,31063,62005,93068,44,56661
27,1,24,13122,28589,63172,91761,44,56676
27,1,25,10000,28527,78297,106824,44,56693
27,1,26,13270,27273,65471,92744,44,56675
27,1,27,10000,31873,76232,108105,44,56683
27,1,28,10000,33397,71630,105027,44,56677
27,1,29,10000,38641,79963,118604,44,56687
27,1,30,10000,36113,78432,114545,44,56692
27,1,31,13185,32686,53249,85935,44,56671
27,1,32,13305,29735,62769,92504,44,56673
27,1,33,13047,28479,64587,93066,44,56676
27,1,34,10000,32563,68972,101535,44,56675
27,1,35,10000,32931,74578,107509,44,56683
27,1,36,10000,33433,68899,102332,44,56689
27,1,37,11192,32803,79068,111871,44,56658
27,1,38,10000,31699,75658,107357,44,56685
27,1,39,10000,32991,75731,108722,44,56695
27,1,40,10000,35357,79387,114744,44,56687
27,1,41,10000,32485,71046,103531,44,56694
27,1,42,10000,32506,69967,102473,44,56680
27,1,43,10833,32703,76082,108785,44,56667
27,1,44,10000,32542,72823,105365,44,56685
27,1,45,10000,33390,68064,101454,44,56679
27,1,46,10000,32859,88011,120870,44,56681
27,1,47,13177,27237,69164,96401,44,56676
27,1,48,10000,32919,72292,105211,44,56679
27,1,49,10000,31983,71881,103864,44,56685
27,1,50,10000,33516,72262,105778,44,56689
28,1,1,14448,20805,68642,89447,45,55712
28,1,2,15285,22139,59137,81276,45,55737
28,1,3,16767,18718,49482,68200,45,55713
28,1,4,17439,19489,50890,70379,45,55705
28,1,5,17751,19918,58192,78110,45,55697
28,1,6,15639,23056,59171,82227,45,55730
28,1,7,17202,23308,49001,72309,45,55707
28,1,8,15789,19618,59527,79145,45,55727
28,1,9,13783,23113,65848,88961,45,55704
28,1,10,13791,25901,55828,81729,45,55700
28,1,11,17889,18556,59667,78223,45,55695
28,1,12,16231,22534,55446,77980,45,55717
28,1,13,15579,20332,60452,80784,45,55731
28,1,14,14895,22838,59558,82396,45,55745
28,1,15,16711,18540,52604,71144,45,55712
28,1,16,15548,22663,57368,80031,45,55733
28,1,17,15120,23028,58480,81508,45,55741
28,1,18,14647,23802,59811,83613,45,55708
28,1,19,13158,26613,64484,91097,45,55715
28,1,20,14379,25654,56177,81831,45,55710
28,1,21,14559,22515,60682,83197,45,55711
28,1,22,15536,21674,58205,79879,45,55732
28,1,23,15129,23785,57002,80787,45,55737
28,1,24,14971,23581,59033,82614,45,55741
28,1,25,14644,23260,60499,83759,45,55708
28,1,26,15642,23392,56730,80122,45,55730
28,1,27,14941,23068,59197,82265,45,55743
28,1,28,13854,25361,61535,86896,45,55702
28,1,29,15298,21450,68976,90426,45,55735
28,1,30,15027,21528,60806,82334,45,55742
28,1,31,14845,21627,58428,80055,45,55744
28,1,32,14602,23289,58903,82192,45,55709
28,1,33,18268,19199,49705,68904,45,55692
28,1,34,13452,21206,59030,80236,45,55705
28,1,35,17224,19865,48975,68840,45,55704
28,1,36,17443,19908,49721,69629,45,55704
28,1,37,14958,21545,57590,79135,45,55745
28,1,38,15937,22474,48041,70515,45,55726
28,1,39,16927,19609,50120,69729,45,55709
28,1,40,15597,19360,60945,80305,45,55733
28,1,41,14292,23154,56661,79815,45,55691
28,1,42,15618,21516,57994,79510,45,55728
28,1,43,14994,22902,60850,83752,45,55741
28,1,44,15158,21650,58022,79672,45,55740
28,1,45,15265,21545,69139,90684,45,55738
28,1,46,13714,25792,59709,85501,45,55703
28,1,47,14673,23230,58103,81333,45,55708
28,1,48,15368,22842,58846,81688,45,55734
28,1,49,14064,23419,57597,81016,45,55695
28,1,50,15242,21673,50702,72375,45,55737
29,1,1,13116,24625,73641,98266,45,59202
29,1,2,13701,26043,62833,88876,45,59189
29,1,3,12411,27397,72689,100086,45,59209
29,1,4,10000,32363,78360,110723,45,59217
29,1,5,13868,29537,56569,86106,45,59185
29,1,6,12746,26529,73484,100013,45,59209
29,1,7,12561,28131,65359,93490,45,59208
29,1,8,14748,23897,66749,90646,45,59197
29,1,9,12253,28986,71613,100599,45,59222
29,1,10,12355,28132,67933,96065,45,59218
29,1,11,14493,26372,60339,86711,45,59196
29,1,12,12308,27669,81292,108961,45,59221
29,1,13,13411,29503,56328,85831,45,59195
29,1,14,13305,24375,73986,98361,45,59198
29,1,15,12421,27875,72151,100026,45,59215
29,1,16,13542,27068,75406,102474,45,59192
29,1,17,12825,28263,58995,87258,45,59211
29,1,18,14647,23462,75958,99420,45,59190
29,1,19,12638,28232,72773,101005,45,59212
29,1,20,12506,28095,71206,99301,45,59216
29,1,21,12673,27702,68728,96430,45,59209
29,1,22,9283,30506,83559,114065,45,59231
29,1,23,10000,31701,73350,105051,45,59218
29,1,24,14128,22662,61854,84516,45,59190
29,1,25,13483,23216,72665,95881,45,59195
29,1,26,12129,26251,78663,104914,45,59224
29,1,27,12514,27614,77555,105169,45,59212
29,1,28,14445,24051,66330,90381,45,59195
29,1,29,13419,27607,56593,84200,45,59190
29,1,30,13912,23669,69410,93079,45,59187
29,1,31,10000,29641,74041,103682,45,59208
29,1,32,13116,28349,57330,85679,45,59196
29,1,33,14637,22278,64542,86820,45,59191
29,1,34,12190,27835,63104,90939,45,59218
29,1,35,14140,24436,70417,94853,45,59181
29,1,36,13606,27273,59244,86517,45,59194
29,1,37,12969,24732,75696,100428,45,59208
29,1,38,12444,28298,73779,102077,45,59216
29,1,39,10000,28018,73086,101104,45,59217
29,1,40,10000,29719,80416,110135,45,59210
29,1,41,10000,28569,75040,103609,45,59208
29,1,42,9488,31562,74736,106298,45,59218
29,1,43,10000,33038,74408,107446,45,59209
29,1,44,12741,27748,71121,98869,45,59204
29,1,45,12589,28122,67332,95454,45,59209
29,1,46,10000,28037,81929,109966,45,59209
29,1,47,12453,27759,59958,87717,45,59216
29,1,48,11290,26492,72298,98790,45,59201
29,1,49,12790,27728,67756,95484,45,59210
29,1,50,12278,28229,73561,101790,45,59221
30,1,1,8092,49578,121223,170801,44,59645
30,1,2,10000,41921,112943,154864,44,59630
30,1,3,10000,40770,84873,125643,44,59632
30,1,4,10000,34580,106823,141403,44,59631
30,1,5,9291,40959,89254,130213,44,59647
30,1,6,10543,34033,78537,112570,44,59635
30,1,7,9612,33069,98043,131112,44,59644
30,1,8,10000,31078,79218,110296,44,59620
30,1,9,10000,33244,93327,126571,44,59639
30,1,10,10000,32271,82960,115231,44,59635
30,1,11,10000,32460,110913,143373,44,59630
30,1,12,10000,32723,85613,118336,44,59630
30,1,13,10000,32258,97660,129918,44,59630
30,1,14,8462,39912,90627,130539,44,59600
30,1,15,10000,35622,92186,127808,44,59638
30,1,16,10000,34599,80481,115080,44,59631
30,1,17,10000,29951,80946,110897,44,59642
30,1,18,10000,30698,88435,119133,44,59645
30,1,19,10000,34713,93857,128570,44,59628
30,1,20,9259,36179,95781,131960,44,59646
30,1,21,10000,37616,87715,125331,44,59616
30,1,22,10000,37315,98785,136100,44,59633
30,1,23,10000,36890,90896,127786,44,59614
30,1,24,8892,33926,89490,123416,44,59610
30,1,25,10000,30143,83637,113780,44,59632
30,1,26,10000,34451,90015,124466,44,59615
30,1,27,10000,35137,90905,126042,44,59609
30,1,28,10000,34260,92675,126935,44,59619
30,1,29,10000,34552,94817,129369,44,59633
30,1,30,10000,35382,93550,128932,44,59626
30,1,31,10000,34050,91948,125998,44,59633
30,1,32,10000,34890,101129,136019,44,59649
30,1,33,9285,35601,97900,133501,44,59642
30,1,34,9525,39000,104010,143010,44,59633
30,1,35,7928,44472,96543,141015,44,59633
30,1,36,10000,32655,78092,110747,44,59628
30,1,37,9860,29981,92695,122676,44,59642
30,1,38,10000,33836,88664,122500,44,59627
30,1,39,10000,34671,96752,131423,44,59633
30,1,40,10000,35181,84415,119596,44,59630
30,1,41,10000,28670,77150,105820,44,59617
30,1,42,10000,31136,79294,110430,44,59617
30,1,43,10000,29484,377222,406706,44,59624
30,1,44,9127,36945,94430,131375,44,59615
30,1,45,10000,31552,100608,132160,44,59633
30,1,46,10000,30580,91346,121926,44,59618
30,1,47,8744,49713,101169,150882,44,59641
30,1,48,10000,33473,99721,133194,44,59640
30,1,49,10000,35144,91407,126551,44,59629
30,1,50,10000,35294,94767,130061,44,59628
31,1,1,10000,44517,85791,130308,43,43749
31,1,2,10000,52149,89367,141516,43,43741
31,1,3,5950,58053,136823,194876,43,43758
31,1,4,6082,56845,120833,177678,43,43746
31,1,5,5932,99793,91778,191571,43,43743
31,1,6,9928,50813,114191,165004,43,43742
31,1,7,7935,55824,87889,143713,43,43737
31,1,8,9103,51987,90951,142938,43,43727
31,1,9,10000,45355,88537,133892,43,43744
31,1,10,7646,52721,97759,150480,43,43749
31,1,11,8790,47309,81165,128474,43,43742
31,1,12,9105,50754,98321,149075,43,43727
31,1,13,10000,51203,95782,146985,43,43743
31,1,14,8151,58539,105293,163832,43,43738
31,1,15,10000,49027,79817,128844,43,43750
31,1,16,7656,52441,92292,144733,43,43744
31,1,17,10000,45351,83460,128811,43,43745
31,1,18,10000,52190,89415,141605,43,43743
31,1,19,9158,46839,83445,130284,43,43726
31,1,20,10000,45125,88710,133835,43,43750
31,1,21,8066,53747,100349,154096,43,43741
31,1,22,8474,53586,106865,160451,43,43725
31,1,23,10000,45785,80180,125965,43,43744
31,1,24,9908,44432,86908,131340,43,43747
31,1,25,8515,52595,114807,167402,43,43712
31,1,26,10000,51314,92126,143440,43,43736
31,1,27,8781,52178,86539,138717,43,43739
31,1,28,7791,45543,83425,128968,43,43746
31,1,29,8184,53969,95233,149202,43,43728
31,1,30,10000,52417,97289,149706,43,43751
31,1,31,9855,53883,96783,150666,43,43747
31,1,32,7590,54085,95034,149119,43,43753
31,1,33,10000,51404,91978,143382,43,43745
31,1,34,9141,51461,96323,147784,43,43727
31,1,35,6806,52196,101577,153773,43,43730
31,1,36,6553,58326,98490,156816,43,43727
31,1,37,7653,53904,92978,146882,43,43743
31,1,38,9757,53058,89226,142284,43,43746
31,1,39,10000,53611,89967,143578,43,43747
31,1,40,10000,51945,84051,135996,43,43742
31,1,41,8806,46394,82399,128793,43,43742
31,1,42,10000,52472,107333,159805,43,43745
31,1,43,10000,46065,87175,133240,43,43755
31,1,44,8462,52096,96436,148532,43,43722
31,1,45,8078,52246,99005,151251,43,43729
31,1,46,10000,52741,98847,151588,43,43745
31,1,47,9120,49510,96084,145594,43,43725
31,1,48,10000,47698,85517,133215,43,43741
31,1,49,10000,52252,95653,147905,43,43742
31,1,50,10000,52903,90613,143516,43,43745
32,1,1,10000,31442,85425,116867,46,73170
32,1,2,10000,32445,86015,118460,46,73172
32,1,3,8515,31095,90277,121372,46,73153
32,1,4,10000,37387,99514,136901,46,73176
32,1,5,10000,32441,87441,119882,46,73176
32,1,6,8515,39110,109265,148375,46,73151
32,1,7,10000,35476,88363,123839,46,73170
32,1,8,10000,31443,88653,120096,46,73171
32,1,9,9142,33906,106254,140160,46,73154
32,1,10,10000,36399,102682,139081,46,73173
32,1,11,10000,30410,93660,124070,46,73175
32,1,12,7954,36671,106681,143352,46,73168
32,1,13,7867,35629,102438,138067,46,73170
32,1,14,10000,32271,92554,124825,46,73172
32,1,15,8389,38115,92857,130972,46,73154
32,1,16,10000,31386,95894,127280,46,73175
32,1,17,7016,44398,116125,160523,46,73158
32,1,18,7420,41043,102672,143715,46,73183
32,1,19,10000,37677,98483,136160,46,73173
32,1,20,8824,33266,87414,120680,46,73163
32,1,21,7654,35176,110472,145648,46,73180
32,1,22,8643,37316,111885,149201,46,73151
32,1,23,10000,30265,90121,120386,46,73173
32,1,24,8150,37158,99030,136188,46,73159
32,1,25,10000,31692,88927,120619,46,73173
32,1,26,8319,35876,108746,144622,46,73160
32,1,27,9501,36779,109012,145791,46,73187
32,1,28,10000,34590,89149,123739,46,73175
32,1,29,8588,36207,106867,143074,46,73149
32,1,30,8155,41528,104174,145702,46,73160
32,1,31,8808,36820,90218,127038,46,73162
32,1,32,9165,32851,87518,120369,46,73151
32,1,33,8018,36513,115330,151843,46,73167
32,1,34,8757,37031,87726,124757,46,73169
32,1,35,10000,31660,101704,133364,46,73168
32,1,36,9176,35932,104217,140149,46,73153
32,1,37,7522,38369,103759,142128,46,73184
32,1,38,7437,36798,106139,142937,46,73185
32,1,39,8560,34809,111106,145915,46,73151
32,1,40,10000,43557,100207,143764,46,73174
32,1,41,10000,31772,88323,120095,46,73174
32,1,42,10000,31967,85545,117512,46,73168
32,1,43,7899,36081,102870,138951,46,73166
32,1,44,10000,33399,86452,119851,46,73175
32,1,45,7914,33424,101742,135166,46,73167
32,1,46,10000,36941,98424,135365,46,73179
32,1,47,10000,36293,87203,123496,46,73174
32,1,48,10000,32240,86648,118888,46,73176
32,1,49,10000,30508,91169,121677,46,73175
32,1,50,10000,33535,94208,127743,46,73175
33,1,1,7417,50769,113247,164016,45,66523
33,1,2,5746,62613,125731,188344,45,66527
33,1,3,5816,58308,119543,177851,45,66497
33,1,4,8512,51660,108511,160171,45,66486
33,1,5,10000,50919,117303,168222,45,66493
33,1,6,5932,59068,137415,196483,45,66523
33,1,7,5947,60175,128410,188585,45,66491
33,1,8,6122,59339,141570,200909,45,66525
33,1,9,5824,59644,131040,190684,45,66523
33,1,10,8130,60056,139161,199217,45,66496
33,1,11,5757,69809,126968,196777,45,66532
33,1,12,8739,55838,126400,182238,45,66504
33,1,13,7647,58809,111410,170219,45,66512
33,1,14,6592,51678,145499,197177,45,66486
33,1,15,5920,59600,131260,190860,45,66503
33,1,16,7399,59402,136738,196140,45,66520
33,1,17,7844,53560,110420,163980,45,66506
33,1,18,7252,50069,117258,167327,45,66506
33,1,19,6392,66500,121546,188046,45,66493
33,1,20,7611,54840,129034,183874,45,66517
33,1,21,7899,63820,124966,188786,45,66493
33,1,22,5802,65883,139559,205442,45,66531
33,1,23,7453,60277,125067,185344,45,66521
33,1,24,6508,60051,105895,165946,45,66492
33,1,25,7711,50773,137236,188009,45,66532
33,1,26,5936,61038,124389,185427,45,66497
33,1,27,5925,57267,114848,172115,45,66521
33,1,28,7058,50976,120435,171411,45,66508
33,1,29,7104,51738,118102,169840,45,66500
33,1,30,10000,51433,109911,161344,45,66501
33,1,31,7009,59429,129525,188954,45,66506
33,1,32,6793,56617,117318,173935,45,66493
33,1,33,6796,51788,112457,164245,45,66493
33,1,34,5929,58257,133025,191282,45,66530
33,1,35,5775,60010,137212,197222,45,66520
33,1,36,9183,59487,126639,186126,45,66473
33,1,37,5956,59114,138494,197608,45,66525
33,1,38,7400,56200,105301,161501,45,66521
33,1,39,10000,52262,108322,160584,45,66502
33,1,40,8804,52473,116508,168981,45,66503
33,1,41,5952,54996,130046,185042,45,66512
33,1,42,7267,54729,113432,168161,45,66526
33,1,43,7678,53299,135587,188886,45,66533
33,1,44,5936,59004,143167,202171,45,66513
33,1,45,9836,61381,120560,181941,45,66507
33,1,46,7430,55121,112567,167688,45,66522
33,1,47,5942,55854,144463,200317,45,66533
33,1,48,7951,65574,130530,196104,45,66495
33,1,49,10000,61196,134721,195917,45,66503
33,1,50,6492,58080,135250,193330,45,66488
34,1,1,5926,25238,187871,213109,45,75570
34,1,2,5731,27454,169207,196661,45,75575
34,1,3,5961,22490,183519,206009,45,75570
34,1,4,6780,22420,169950,192370,45,75556
34,1,5,6050,22751,171632,194383,45,75563
34,1,6,8656,25355,168739,194094,45,75541
34,1,7,5298,22954,178888,201842,45,75555
34,1,8,7605,22395,179007,201402,45,75571
34,1,9,10000,19420,148676,168096,45,75566
34,1,10,6595,19683,162822,182505,45,75545
34,1,11,5938,23458,193077,216535,45,75573
34,1,12,5678,23910,200316,224226,45,75581
34,1,13,6274,19621,157155,176776,45,75554
34,1,14,5950,22716,174841,197557,45,75567
34,1,15,9408,23180,169596,192776,45,75585
34,1,16,5656,20407,157732,178139,45,75577
34,1,17,10000,19987,150896,170883,45,75569
34,1,18,7953,20641,170987,191628,45,75560
34,1,19,5784,22136,155000,177136,45,75574
34,1,20,8800,19679,154768,174447,45,75558
34,1,21,6420,20196,152017,172213,45,75552
34,1,22,5806,19999,157441,177440,45,75577
34,1,23,6663,19706,169005,188711,45,75563
34,1,24,5931,21350,165246,186596,45,75572
34,1,25,7677,20415,160756,181171,45,75573
34,1,26,7462,19831,159578,179409,45,75579
34,1,27,5922,22879,184569,207448,45,75570
34,1,28,7006,23240,170703,193943,45,75550
34,1,29,5596,20199,159821,180020,45,75540
34,1,30,5247,23918,197410,221328,45,75560
34,1,31,5918,23888,182402,206290,45,75569
34,1,32,5882,23019,184535,207554,45,75571
34,1,33,5779,23700,177154,200854,45,75580
34,1,34,5294,24991,178815,203806,45,75553
34,1,35,5942,24598,195926,220524,45,75570
34,1,36,5784,24618,184793,209411,45,75578
34,1,37,5941,22832,178756,201588,45,75569
34,1,38,5911,23009,178826,201835,45,75571
34,1,39,5936,22694,179451,202145,45,75572
34,1,40,5407,23061,180990,204051,45,75547
34,1,41,5748,23204,176330,199534,45,75580
34,1,42,5922,19992,154910,174902,45,75571
34,1,43,6236,19606,155430,175036,45,75557
34,1,44,5930,19340,159847,179187,45,75570
34,1,45,5787,19636,183405,203041,45,75576
34,1,46,5986,23914,170707,194621,45,75569
34,1,47,7996,20048,543863,563911,45,75559
34,1,48,4942,24477,215447,239924,45,75553
34,1,49,5139,28719,185308,214027,45,75563
34,1,50,10000,19996,210560,230556,45,75572
35,1,1,10000,30575,88324,118899,47,90238
35,1,2,10000,26498,100140,126638,47,90268
35,1,3,8192,30981,107700,138681,47,90249
35,1,4,10000,32901,104319,137220,47,90267
35,1,5,10000,25142,102580,127722,47,90253
35,1,6,10000,30750,103979,134729,47,90270
35,1,7,9115,35954,115626,151580,47,90239
35,1,8,10000,31522,108850,140372,47,90257
35,1,9,9800,40763,132555,173318,47,90291
35,1,10,8031,36487,108361,144848,47,90256
35,1,11,10000,35358,101112,136470,47,90256
35,1,12,10000,30567,105396,135963,47,90267
35,1,13,8473,31626,99438,131064,47,90246
35,1,14,8810,29777,114462,144239,47,90251
35,1,15,10000,32004,98487,130491,47,90275
35,1,16,8544,31339,110990,142329,47,90241
35,1,17,7663,31842,108297,140139,47,90279
35,1,18,10000,28355,99289,127644,47,90274
35,1,19,10000,28929,107570,136499,47,90265
35,1,20,10000,29895,94167,124062,47,90286
35,1,21,10000,27083,89289,116372,47,90264
35,1,22,10000,27166,92277,119443,47,90263
35,1,23,10000,26552,93149,119701,47,90248
35,1,24,7918,32575,118281,150856,47,90258
35,1,25,10000,26560,90155,116715,47,90250
35,1,26,10000,26974,92321,119295,47,90260
35,1,27,10191,27133,111692,138825,47,90276
35,1,28,10000,32255,109095,141350,47,90262
35,1,29,10000,34401,112142,146543,47,90276
35,1,30,10000,29727,107428,137155,47,90249
35,1,31,10000,31193,83459,114652,47,90256
35,1,32,9128,28082,90990,119072,47,90262
35,1,33,10000,27695,99050,126745,47,90267
35,1,34,9895,32647,106887,139534,47,90272
35,1,35,10000,31820,99502,131322,47,90258
35,1,36,10000,32710,114950,147660,47,90269
35,1,37,8385,31906,132037,163943,47,90257
35,1,38,10000,32704,106663,139367,47,90260
35,1,39,10000,31561,104367,135928,47,90270
35,1,40,6273,32927,133712,166639,47,90272
35,1,41,7651,38439,124208,162647,47,90279
35,1,42,9027,30124,116647,146771,47,90265
35,1,43,10000,31620,99911,131531,47,90262
35,1,44,8740,32472,88668,121140,47,90245
35,1,45,10000,27386,88871,116257,47,90267
35,1,46,10000,26871,88684,115555,47,90244
35,1,47,10000,26894,93630,120524,47,90258
35,1,48,7880,31492,101438,132930,47,90261
35,1,49,9488,31388,104121,135509,47,90268
35,1,50,9997,31676,104014,135690,47,90272
36,1,1,17188,19049,48448,67497,44,52904
36,1,2,18308,19053,49723,68776,44,52889
36,1,3,21417,15918,39213,55131,44,52908
36,1,4,18660,16664,48263,64927,44,52906
36,1,5,17463,23551,44760,68311,44,52900
36,1,6,17671,19293,45824,65117,44,52898
36,1,7,19482,15944,50357,66301,44,52933
36,1,8,16180,19532,57666,77198,44,52921
36,1,9,15865,23969,46950,70919,44,52927
36,1,10,21630,17308,37984,55292,44,52907
36,1,11,20172,16609,48974,65583,44,52925
36,1,12,18405,19269,44931,64200,44,52887
36,1,13,18016,21370,44676,66046,44,52892
36,1,14,18232,21180,46668,67848,44,52890
36,1,15,17310,20563,47395,67958,44,52901
36,1,16,17134,20525,50295,70820,44,52905
36,1,17,16826,20074,50788,70862,44,52909
36,1,18,17745,20073,45725,65798,44,52896
36,1,19,20942,20343,35107,55450,44,52914
36,1,20,18260,18333,48229,66562,44,52890
36,1,21,19011,20645,35892,56537,44,52939
36,1,22,20922,16223,40653,56876,44,52917
36,1,23,18026,18237,48588,66825,44,52892
36,1,24,18468,20081,47050,67131,44,52909
36,1,25,18838,20576,36753,57329,44,52943
36,1,26,21043,17135,39263,56398,44,52914
36,1,27,18790,20987,49884,70871,44,52944
36,1,28,17518,22247,46007,68254,44,52900
36,1,29,17554,20188,46919,67107,44,52899
36,1,30,20776,17201,40052,57253,44,52917
36,1,31,20331,16020,46506,62526,44,52923
36,1,32,17616,20519,48797,69316,44,52899
36,1,33,18478,20749,36080,56829,44,52906
36,1,34,20568,17133,47469,64602,44,52918
36,1,35,17390,19976,47230,67206,44,52901
36,1,36,16897,21480,50121,71601,44,52909
36,1,37,20174,17358,37982,55340,44,52922
36,1,38,18220,19159,56251,75410,44,52892
36,1,39,18754,18958,40873,59831,44,52944
36,1,40,20840,17244,47323,64567,44,52915
36,1,41,19269,20108,38099,58207,44,52936
36,1,42,21304,16178,39928,56106,44,52908
36,1,43,18406,18714,47259,65973,44,52889
36,1,44,17646,18986,49298,68284,44,52898
36,1,45,16664,18703,57624,76327,44,52913
36,1,46,16472,23592,51302,74894,44,52919
36,1,47,17620,22461,45205,67666,44,52897
36,1,48,18277,20054,48324,68378,44,52888
36,1,49,17821,20218,45651,65869,44,52894
36,1,50,17006,19893,47823,67716,44,52908
37,1,1,13846,18326,81772,100098,48,96482
37,1,2,15538,15936,65114,81050,48,96509
37,1,3,13160,16851,71291,88142,48,96498
37,1,4,15230,17976,68942,86918,48,96511
37,1,5,12655,19795,79136,98931,48,96499
37,1,6,12021,20819,84716,105535,48,96516
37,1,7,15180,15948,64724,80672,48,96506
37,1,8,15258,17108,80953,98061,48,96512
37,1,9,15634,16218,63384,79602,48,96500
37,1,10,12975,16750,86360,103110,48,96496
37,1,11,13996,19187,65012,84199,48,96477
37,1,12,14758,19291,75758,95049,48,96477
37,1,13,15270,17452,65065,82517,48,96513
37,1,14,15378,16060,63296,79356,48,96504
37,1,15,14654,17389,80213,97602,48,96484
37,1,16,12554,21453,80548,102001,48,96504
37,1,17,12769,19000,79008,98008,48,96495
37,1,18,12199,23046,79587,102633,48,96510
37,1,19,12390,20381,84942,105323,48,96505
37,1,20,13336,18504,77683,96187,48,96487
37,1,21,12818,21228,73057,94285,48,96493
37,1,22,13258,19479,75920,95399,48,96495
37,1,23,13348,19815,77893,97708,48,96484
37,1,24,15672,17079,64766,81845,48,96500
37,1,25,10000,21506,83626,105132,48,96510
37,1,26,12715,21634,68809,90443,48,96497
37,1,27,12607,16207,96596,112803,48,96503
37,1,28,10000,23668,81302,104970,48,96511
37,1,29,15582,15897,63276,79173,48,96505
37,1,30,15586,17334,73131,90465,48,96504
37,1,31,13452,19133,76353,95486,48,96486
37,1,32,14062,18702,74069,92771,48,96473
37,1,33,12720,20976,75542,96518,48,96512
37,1,34,12609,18065,77384,95449,48,96496
37,1,35,10000,20842,79221,100063,48,96500
37,1,36,15046,19281,64267,83548,48,96515
37,1,37,13946,18718,82621,101339,48,96472
37,1,38,13080,20724,82017,102741,48,96499
37,1,39,12921,18310,77583,95893,48,96496
37,1,40,12588,19060,81147,100207,48,96505
37,1,41,15343,17836,63579,81415,48,96509
37,1,42,13003,18089,81884,99973,48,96495
37,1,43,13540,21026,67162,88188,48,96497
37,1,44,15548,16474,61246,77720,48,96505
37,1,45,15540,17600,64523,82123,48,96507
37,1,46,13840,17191,85593,102784,48,96480
37,1,47,14748,18210,76178,94388,48,96482
37,1,48,12948,18834,77765,96599,48,96493
37,1,49,15219,16161,76035,92196,48,96510
37,1,50,12331,21045,85041,106086,48,96517
38,1,1,14913,26055,66098,92153,43,42958
38,1,2,14010,27012,59769,86781,43,42914
38,1,3,14136,26935,60046,86981,43,42916
38,1,4,14653,26699,67405,94104,43,42930
38,1,5,13555,27457,61326,88783,43,42922
38,1,6,14236,26907,57331,84238,43,42910
38,1,7,13642,26910,60330,87240,43,42924
38,1,8,14731,26955,47108,74063,43,42923
38,1,9,12795,25340,75141,100481,43,42939
38,1,10,16104,24726,50857,75583,43,42934
38,1,11,14115,27289,59560,86849,43,42913
38,1,12,14378,26973,59805,86778,43,42924
38,1,13,16134,23148,52012,75160,43,42948
38,1,14,14572,23166,63024,86190,43,42929
38,1,15,14169,27875,59159,87034,43,42915
38,1,16,13996,27095,63093,90188,43,42915
38,1,17,13256,30505,62822,93327,43,42926
38,1,18,10000,109248,2587,111835,43,42939
38,1,19,14504,22597,58448,81045,43,42922
38,1,20,14818,23089,77420,100509,43,42921
38,1,21,13725,27399,57737,85136,43,42918
38,1,22,13996,26458,57497,83955,43,42914
38,1,23,15996,22888,56018,78906,43,42941
38,1,24,13416,26526,51512,78038,43,42924
