program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns
DUP11_25,8,726,1333200,26.73
DUP11_25,9,718,1388750,42.86
DUP11_25,10,733,1363500,30.35
DUP11_15,1,699,1419050,28.19
DUP11_15,2,704,1398850,32.05
DUP11_15,3,710,1393800,33.55
DUP11_15,4,698,1388750,28.14
DUP11_15,5,694,1424100,37.09
DUP11_15,6,716,1388750,27.21
DUP11_15,7,721,1363500,33.5
DUP11_15,8,690,1403900,31.73
DUP11_15,9,715,1348350,36.7
DUP11_15,10,693,1419050,33.19
DUP11_35,1,704,1419050,37.26
DUP11_35,2,768,1287750,33.48
DUP11_35,3,724,1368550,30.76
DUP11_35,4,722,1388750,34.66
DUP11_35,5,717,1434200,40.58
DUP11_35,6,693,1388750,46.39
DUP11_35,7,727,1368550,39.59
DUP11_35,8,744,1368550,34.98
DUP11_35,9,737,1363500,38.16
DUP11_35,10,728,1388750,43.02
DUP11_20,1,699,1414000,33.57
DUP11_20,2,704,1398850,32.69
DUP11_20,3,705,1393800,31.96
DUP11_20,4,706,1388750,43.0
DUP11_20,5,712,1373600,31.31
DUP11_20,6,704,1378650,29.8
DUP11_20,7,714,1358450,28.9
DUP11_20,8,706,1388750,36.32
DUP11_20,9,716,1373600,40.19
DUP11_20,10,705,1378650,30.29
DUP11_0,1,648,1585700,57.9
DUP11_0,2,642,1605900,52.99
DUP11_0,3,660,1449350,26.54
DUP11_0,4,637,1555400,42.02
DUP11_0,5,641,1494800,51.92
DUP11_0,6,612,1545300,36.29
DUP11_0,7,629,1545300,44.89
DUP11_0,8,639,1439250,28.58
DUP11_0,9,611,1484700,32.91
DUP11_0,10,624,1540250,50.82
DUP11_50,1,726,1353400,45.23
DUP11_50,2,754,1383700,39.39
DUP11_50,3,713,1363500,49.31
DUP11_50,4,703,1378650,37.83
DUP11_50,5,721,1378650,47.32
DUP11_50,6,741,1378650,41.01
DUP11_50,7,698,1343300,36.25
DUP11_50,8,722,1373600,60.25
DUP11_50,9,726,1307950,53.06
DUP11_50,10,747,1348350,51.44
DUP11_30,1,719,1297850,38.92
DUP11_30,2,720,1358450,34.14
DUP11_30,3,734,1277650,37.88
DUP11_30,4,723,1323100,36.67
DUP11_30,5,715,1378650,39.59
DUP11_30,6,722,1292800,47.09
DUP11_30,7,746,1297850,46.56
DUP11_30,8,720,1343300,38.81
DUP11_30,9,728,1353400,35.74
DUP11_30,10,743,1353400,38.89
DUP12_40,1,711,1358450,33.85
DUP12_40,2,718,1353400,36.19
DUP12_40,3,733,1302900,37.15
DUP12_40,4,715,1343300,34.25
DUP12_40,5,739,1297850,30.59
DUP12_40,6,731,1348350,38.67
DUP12_40,7,724,1343300,37.52
DUP12_40,8,721,1363500,37.21
DUP12_40,9,721,1358450,38.58
DUP12_40,10,727,1368550,35.48
DUP12_45,1,730,1383700,35.81
DUP12_45,2,738,1297850,39.15
DUP12_45,3,727,1373600,36.41
DUP12_45,4,718,1338250,34.18
DUP12_45,5,712,1373600,37.62
DUP12_45,6,717,1343300,40.7
DUP12_45,7,734,1297850,41.12
DUP12_45,8,724,1302900,35.87
DUP12_45,9,719,1307950,36.06
DUP12_45,10,760,1257450,30.15
DUP12_5,1,646,1575600,47.36
DUP12_5,2,627,1530150,34.75
DUP12_5,3,665,1408950,34.8
DUP12_5,4,642,1499850,43.4
DUP12_5,5,651,1504900,42.52
DUP12_5,6,655,1439250,41.24
DUP12_5,7,684,1408950,42.43
DUP12_5,8,653,1474600,49.23
DUP12_5,9,631,1540250,40.56
DUP12_5,10,632,1469550,37.02
DUP12_10,1,698,1403900,34.45
DUP12_10,2,677,1444300,28.74
DUP12_10,3,680,1439250,32.19
DUP12_10,4,675,1454400,34.62
DUP12_10,5,701,1419050,29.71
DUP12_10,6,677,1439250,26.96
DUP12_10,7,709,1383700,30.21
DUP12_10,8,688,1439250,28.39
DUP12_10,9,689,1459450,37.28
DUP12_10,10,682,1454400,33.65
DUP12_25,1,709,1378650,24.43
DUP12_25,2,705,1368550,33.05
DUP12_25,3,712,1398850,28.85
DUP12_25,4,701,1393800,26.66
DUP12_25,5,711,1388750,31.41
DUP12_25,6,699,1378650,29.52
DUP12_25,7,709,1429150,24.42
DUP12_25,8,715,1373600,28.6
DUP12_25,9,703,1403900,31.23
DUP12_25,10,704,1414000,33.12
DUP12_15,1,706,1363500,30.86
DUP12_15,2,705,1383700,27.18
DUP12_15,3,699,1383700,29.54
DUP12_15,4,689,1444300,34.83
DUP12_15,5,700,1378650,35.89
DUP12_15,6,689,1393800,32.31
DUP12_15,7,689,1454400,26.7
DUP12_15,8,711,1388750,30.25
DUP12_15,9,712,1429150,28.99
DUP12_15,10,699,1398850,27.35
DUP12_35,1,724,1383700,29.45
DUP12_35,2,738,1333200,35.38
DUP12_35,3,720,1368550,34.2
DUP12_35,4,717,1449350,34.15
DUP12_35,5,710,1353400,30.68
DUP12_35,6,717,1368550,31.36
DUP12_35,7,733,1302900,33.92
DUP12_35,8,717,1393800,38.07
DUP12_35,9,701,1378650,35.56
DUP12_35,10,721,1373600,38.39
DUP12_20,1,691,1414000,29.15
DUP12_20,2,698,1419050,27.23
DUP12_20,3,685,1408950,27.48
DUP12_20,4,693,1398850,32.26
DUP12_20,5,692,1419050,28.46
DUP12_20,6,687,1393800,28.13
DUP12_20,7,719,1429150,26.58
DUP12_20,8,694,1403900,26.6
DUP12_20,9,705,1408950,26.12
DUP12_20,10,686,1429150,27.35
DUP12_0,1,635,1605900,44.18
DUP12_0,2,624,1555400,29.76
DUP12_0,3,625,1661450,46.01
DUP12_0,4,620,1504900,48.38
DUP12_0,5,634,1499850,49.2
DUP12_0,6,603,1474600,35.12
DUP12_0,7,666,1515000,41.11
DUP12_0,8,633,1661450,48.62
DUP12_0,9,626,1595800,35.45
DUP12_0,10,627,1459450,58.69
DUP12_50,1,710,1383700,50.15
DUP12_50,2,739,1302900,50.29
DUP12_50,3,725,1358450,53.93
DUP12_50,4,748,1307950,41.45
DUP12_50,5,713,1393800,53.31
DUP12_50,6,706,1434200,48.29
DUP12_50,7,716,1439250,49.02
DUP12_50,8,735,1358450,51.12
DUP12_50,9,712,1282700,31.6
DUP12_50,10,710,1439250,30.78
DUP12_30,1,706,1403900,32.68
DUP12_30,2,701,1424100,35.74
DUP12_30,3,732,1348350,41.5
DUP12_30,4,695,1439250,35.5
DUP12_30,5,718,1388750,34.65
DUP12_30,6,699,1393800,41.03
DUP12_30,7,698,1393800,41.34
DUP12_30,8,707,1424100,30.35
DUP12_30,9,701,1419050,44.04
DUP12_30,10,709,1414000,43.99
DUP13_40,1,723,1323100,31.98
DUP13_40,2,795,1237250,39.2
DUP13_40,3,749,1272600,31.67
DUP13_40,4,744,1333200,40.07
DUP13_40,5,745,1373600,42.12
DUP13_40,6,748,1318050,36.27
DUP13_40,7,731,1297850,33.15
DUP13_40,8,727,1348350,35.77
DUP13_40,9,768,1277650,38.49
DUP13_40,10,740,1282700,31.32
DUP13_45,1,728,1383700,42.43
DUP13_45,2,726,1343300,40.29
DUP13_45,3,727,1328150,32.72
DUP13_45,4,732,1292800,40.79
DUP13_45,5,734,1343300,41.41
DUP13_45,6,745,1373600,35.15
DUP13_45,7,729,1307950,38.81
DUP13_45,8,740,1333200,35.88
DUP13_45,9,727,1348350,30.91
DUP13_45,10,745,1307950,37.62
DUP13_5,1,681,1469550,34.3
DUP13_5,2,670,1484700,39.19
DUP13_5,3,674,1403900,37.48
DUP13_5,4,653,1499850,32.96
DUP13_5,5,674,1464500,38.23
DUP13_5,6,679,1434200,40.86
DUP13_5,7,660,1474600,34.63
DUP13_5,8,658,1469550,34.44
DUP13_5,9,682,1479650,32.44
DUP13_5,10,685,1429150,35.94
DUP13_10,1,696,1429150,29.31
DUP13_10,2,685,1408950,29.28
DUP13_10,3,693,1408950,29.93
DUP13_10,4,696,1408950,32.48
DUP13_10,5,685,1419050,31.75
DUP13_10,6,688,1439250,32.04
DUP13_10,7,701,1444300,27.26
DUP13_10,8,691,1393800,27.65
DUP13_10,9,693,1393800,31.58
DUP13_10,10,688,1434200,30.5
DUP13_25,1,725,1408950,21.95
DUP13_25,2,708,1424100,27.86
DUP13_25,3,715,1378650,30.34
DUP13_25,4,709,1353400,30.54
DUP13_25,5,711,1373600,32.35
DUP13_25,6,714,1388750,25.24
DUP13_25,7,715,1383700,30.22
DUP13_25,8,715,1348350,29.2
DUP13_25,9,721,1378650,29.52
DUP13_25,10,720,1383700,20.35
DUP13_15,1,701,1403900,29.18
DUP13_15,2,702,1408950,30.75
DUP13_15,3,701,1398850,28.82
DUP13_15,4,693,1434200,25.78
DUP13_15,5,703,1373600,26.9
DUP13_15,6,689,1403900,28.4
DUP13_15,7,710,1419050,28.0
DUP13_15,8,692,1434200,27.57
DUP13_15,9,695,1403900,26.36
DUP13_15,10,690,1414000,24.62
DUP13_35,1,710,1328150,35.22
DUP13_35,2,725,1343300,39.04
DUP13_35,3,722,1307950,41.87
DUP13_35,4,727,1348350,36.26
DUP13_35,5,736,1313000,38.88
DUP13_35,6,716,1358450,41.87
DUP13_35,7,721,1363500,37.47
DUP13_35,8,719,1368550,38.76
DUP13_35,9,716,1363500,42.12
DUP13_35,10,761,1343300,38.31
DUP13_20,1,714,1393800,30.31
DUP13_20,2,701,1388750,31.05
DUP13_20,3,709,1398850,25.52
DUP13_20,4,705,1398850,24.35
DUP13_20,5,712,1373600,33.38
DUP13_20,6,703,1424100,33.64
DUP13_20,7,707,1408950,26.0
DUP13_20,8,719,1363500,33.86
DUP13_20,9,709,1408950,35.43
DUP13_20,10,718,1388750,24.12
DUP13_0,1,615,1530150,45.41
DUP13_0,2,627,1595800,47.26
DUP13_0,3,637,1454400,34.24
DUP13_0,4,617,1580650,52.92
DUP13_0,5,631,1535200,56.75
DUP13_0,6,646,1560450,40.3
DUP13_0,7,630,1585700,56.46
DUP13_0,8,632,1469550,52.02
DUP13_0,9,624,1595800,49.83
DUP13_0,10,610,1575600,33.51
DUP13_50,1,716,1368550,47.71
DUP13_50,2,702,1368550,34.99
DUP13_50,3,718,1439250,50.76
DUP13_50,4,734,1353400,37.92
DUP13_50,5,738,1368550,49.32
DUP13_50,6,724,1383700,42.7
DUP13_50,7,696,1307950,34.71
DUP13_50,8,728,1343300,35.38
DUP13_50,9,716,1393800,50.34
DUP13_50,10,715,1333200,57.73
DUP13_30,1,720,1368550,28.55
DUP13_30,2,719,1388750,36.82
DUP13_30,3,698,1368550,30.18
DUP13_30,4,707,1373600,36.96
DUP13_30,5,703,1403900,42.91
DUP13_30,6,716,1403900,42.23
DUP13_30,7,715,1398850,36.39
DUP13_30,8,719,1302900,33.82
DUP13_30,9,721,1383700,37.07
DUP13_30,10,717,1388750,37.01
DUP14_40,1,735,1272600,37.41
DUP14_40,2,743,1267550,34.25
DUP14_40,3,746,1338250,29.96
DUP14_40,4,740,1353400,36.5
DUP14_40,5,743,1297850,35.53
DUP14_40,6,749,1297850,36.1
DUP14_40,7,744,1328150,38.22
DUP14_40,8,733,1297850,32.13
DUP14_40,9,743,1302900,33.67
DUP14_40,10,767,1302900,41.17
DUP14_45,1,749,1287750,29.98
DUP14_45,2,725,1363500,34.78
DUP14_45,3,733,1383700,35.12
DUP14_45,4,745,1323100,41.06
DUP14_45,5,722,1414000,35.95
DUP14_45,6,728,1373600,35.97
DUP14_45,7,740,1323100,38.98
DUP14_45,8,746,1307950,35.43
DUP14_45,9,736,1333200,39.83
DUP14_45,10,745,1333200,36.93
DUP14_5,1,667,1434200,35.44
DUP14_5,2,669,1459450,40.34
DUP14_5,3,659,1454400,39.43
DUP14_5,4,689,1403900,34.79
DUP14_5,5,663,1494800,36.47
DUP14_5,6,672,1464500,34.29
DUP14_5,7,672,1484700,35.84
DUP14_5,8,674,1403900,47.37
DUP14_5,9,675,1489750,38.92
DUP14_5,10,688,1419050,34.34
DUP14_10,1,686,1429150,28.59
DUP14_10,2,687,1419050,28.29
DUP14_10,3,690,1419050,32.1
DUP14_10,4,689,1419050,34.07
DUP14_10,5,700,1388750,33.08
DUP14_10,6,698,1444300,26.07
DUP14_10,7,706,1454400,35.06
DUP14_10,8,696,1398850,31.79
DUP14_10,9,709,1419050,27.11
DUP14_10,10,709,1408950,34.35
DUP14_25,1,723,1358450,34.76
DUP14_25,2,721,1363500,28.16
DUP14_25,3,714,1368550,30.17
DUP14_25,4,717,1358450,26.3
DUP14_25,5,732,1368550,24.21
DUP14_25,6,719,1368550,29.27
DUP14_25,7,744,1333200,27.28
DUP14_25,8,718,1373600,27.81
DUP14_25,9,709,1393800,40.56
DUP14_25,10,705,1393800,26.02
DUP14_15,1,732,1358450,31.66
DUP14_15,2,702,1424100,27.31
DUP14_15,3,692,1419050,31.81
DUP14_15,4,688,1408950,34.09
DUP14_15,5,688,1439250,32.7
DUP14_15,6,687,1434200,31.35
DUP14_15,7,706,1383700,39.02
DUP14_15,8,685,1449350,31.91
DUP14_15,9,680,1419050,27.58
DUP14_15,10,702,1388750,33.23
DUP14_35,1,736,1353400,43.56
DUP14_35,2,715,1302900,41.6
DUP14_35,3,722,1348350,40.02
DUP14_35,4,721,1378650,40.44
DUP14_35,5,716,1363500,36.69
DUP14_35,6,716,1353400,35.48
DUP14_35,7,721,1368550,38.72
DUP14_35,8,716,1353400,39.36
DUP14_35,9,729,1353400,42.51
DUP14_35,10,727,1363500,34.68
DUP14_20,1,702,1429150,25.07
DUP14_20,2,692,1393800,28.4
DUP14_20,3,721,1358450,36.46
DUP14_20,4,694,1398850,29.19
DUP14_20,5,708,1378650,30.21
DUP14_20,6,693,1408950,32.32
DUP14_20,7,721,1368550,28.48
DUP14_20,8,704,1414000,29.53
DUP14_20,9,704,1408950,32.12
DUP14_20,10,705,1414000,37.61
DUP14_0,1,617,1504900,51.67
DUP14_0,2,618,1590750,42.01
DUP14_0,3,612,1605900,34.21
DUP14_0,4,622,1570550,51.72
DUP14_0,5,625,1504900,48.8
DUP14_0,6,633,1570550,60.24
DUP14_0,7,625,1489750,34.12
DUP14_0,8,678,1509950,42.87
DUP14_0,9,623,1570550,54.72
DUP14_0,10,614,1515000,37.36
DUP14_50,1,727,1353400,47.76
DUP14_50,2,731,1444300,48.89
DUP14_50,3,709,1348350,30.08
DUP14_50,4,722,1378650,53.08
DUP14_50,5,725,1393800,50.54
DUP14_50,6,727,1388750,52.32
DUP14_50,7,738,1368550,49.89
DUP14_50,8,689,1338250,29.78
DUP14_50,9,696,1383700,29.71
DUP14_50,10,719,1378650,54.11
DUP14_30,1,705,1338250,36.61
DUP14_30,2,726,1363500,41.5
DUP14_30,3,713,1378650,38.65
DUP14_30,4,732,1383700,44.3
DUP14_30,5,726,1373600,39.65
DUP14_30,6,717,1363500,36.0
DUP14_30,7,712,1393800,38.08
DUP14_30,8,717,1424100,38.79
DUP14_30,9,726,1343300,38.16
DUP14_30,10,720,1358450,33.21
DUP15_40,1,745,1333200,32.13
DUP15_40,2,761,1313000,39.75
DUP15_40,3,734,1313000,28.99
DUP15_40,4,734,1343300,34.69
DUP15_40,5,739,1353400,34.48
DUP15_40,6,730,1353400,34.05
DUP15_40,7,736,1343300,39.62
DUP15_40,8,729,1358450,39.5
DUP15_40,9,731,1338250,38.02
DUP15_40,10,727,1282700,40.88
DUP15_45,1,741,1328150,32.53
DUP15_45,2,728,1373600,32.39
DUP15_45,3,707,1328150,41.64
DUP15_45,4,746,1313000,94.66
DUP15_45,5,738,1338250,35.97
DUP15_45,6,729,1338250,36.82
DUP15_45,7,752,1292800,36.23
DUP15_45,8,730,1373600,31.2
DUP15_45,9,735,1297850,34.75
DUP15_45,10,729,1348350,30.06
DUP15_5,1,652,1424100,37.26
DUP15_5,2,632,1494800,36.92
DUP15_5,3,626,1489750,36.64
DUP15_5,4,663,1479650,45.2
DUP15_5,5,663,1550350,46.18
DUP15_5,6,672,1479650,35.13
DUP15_5,7,648,1449350,38.17
DUP15_5,8,634,1474600,34.59
DUP15_5,9,655,1565500,46.78
DUP15_5,10,637,1489750,46.68
DUP15_10,1,696,1434200,30.04
DUP15_10,2,696,1449350,37.26
DUP15_10,3,681,1444300,27.31
DUP15_10,4,676,1459450,33.25
DUP15_10,5,684,1424100,29.19
DUP15_10,6,688,1414000,26.98
DUP15_10,7,700,1419050,32.41
DUP15_10,8,688,1439250,29.81
DUP15_10,9,681,1439250,28.43
DUP15_10,10,684,1419050,35.08
DUP15_25,1,712,1383700,26.65
DUP15_25,2,707,1383700,22.16
DUP15_25,3,702,1388750,27.62
DUP15_25,4,744,1353400,38.12
DUP15_25,5,717,1368550,33.19
DUP15_25,6,742,1323100,30.31
DUP15_25,7,707,1393800,32.72
DUP15_25,8,710,1373600,28.83
DUP15_25,9,714,1403900,33.65
DUP15_25,10,709,1373600,29.06
DUP15_15,1,696,1408950,34.98
DUP15_15,2,696,1434200,28.39
DUP15_15,3,698,1439250,25.87
DUP15_15,4,702,1414000,29.38
DUP15_15,5,706,1378650,27.93
DUP15_15,6,688,1429150,28.54
DUP15_15,7,698,1388750,30.91
DUP15_15,8,703,1419050,27.4
DUP15_15,9,702,1403900,28.67
DUP15_15,10,679,1434200,32.83
DUP15_35,1,727,1358450,39.06
DUP15_35,2,716,1302900,30.31
DUP15_35,3,713,1388750,34.64
DUP15_35,4,712,1419050,37.58
DUP15_35,5,729,1373600,35.97
DUP15_35,6,711,1403900,37.35
DUP15_35,7,715,1393800,43.46
DUP15_35,8,715,1398850,41.6
DUP15_35,9,729,1323100,37.46
DUP15_35,10,717,1378650,37.69
DUP15_20,1,700,1444300,26.58
DUP15_20,2,700,1383700,33.63
DUP15_20,3,700,1408950,26.26
DUP15_20,4,702,1378650,35.16
DUP15_20,5,688,1414000,29.33
DUP15_20,6,697,1419050,27.46
DUP15_20,7,702,1403900,26.32
DUP15_20,8,694,1414000,25.63
DUP15_20,9,699,1429150,24.13
DUP15_20,10,689,1414000,27.71
DUP15_0,1,663,1565500,54.22
DUP15_0,2,637,1474600,46.53
DUP15_0,3,647,1631150,44.12
DUP15_0,4,662,1520050,46.7
DUP15_0,5,629,1626100,52.29
DUP15_0,6,604,1550350,38.69
DUP15_0,7,613,1535200,39.64
DUP15_0,8,610,1484700,41.56
DUP15_0,9,627,1474600,35.0
DUP15_0,10,618,1605900,57.79
DUP15_50,1,726,1287750,44.27
DUP15_50,2,710,1429150,46.18
DUP15_50,3,710,1368550,52.29
DUP15_50,4,744,1333200,41.7
DUP15_50,5,701,1434200,48.07
DUP15_50,6,711,1328150,27.67
DUP15_50,7,700,1383700,35.11
DUP15_50,8,721,1388750,38.5
DUP15_50,9,722,1353400,51.12
DUP15_50,10,718,1313000,51.06
DUP15_30,1,708,1368550,33.92
DUP15_30,2,710,1378650,33.32
DUP15_30,3,707,1338250,32.58
DUP15_30,4,718,1403900,36.02
DUP15_30,5,722,1343300,40.04
DUP15_30,6,718,1353400,37.95
DUP15_30,7,711,1429150,36.6
DUP15_30,8,715,1388750,32.25
DUP15_30,9,719,1378650,38.95
DUP15_30,10,733,1348350,37.0
DUP16_40,1,740,1343300,49.72
DUP16_40,2,713,1292800,50.42
DUP16_40,3,712,1313000,41.42
DUP16_40,4,725,1383700,53.94
DUP16_40,5,703,1338250,33.56
DUP16_40,6,703,1358450,51.25
DUP16_40,7,726,1363500,49.24
DUP16_40,8,708,1282700,38.82
DUP16_40,9,721,1292800,46.84
DUP16_40,10,733,1292800,50.28
DUP16_45,1,732,1297850,42.18
DUP16_45,2,752,1282700,50.35
DUP16_45,3,745,1272600,42.56
DUP16_45,4,739,1307950,42.51
DUP16_45,5,766,1206950,48.19
DUP16_45,6,709,1292800,45.48
DUP16_45,7,704,1302900,42.25
DUP16_45,8,750,1328150,40.15
DUP16_45,9,732,1302900,46.08
DUP16_45,10,751,1272600,41.88
DUP16_5,1,639,1494800,47.07
DUP16_5,2,652,1535200,50.85
DUP16_5,3,679,1403900,40.81
DUP16_5,4,637,1509950,32.21
DUP16_5,5,661,1489750,47.76
DUP16_5,6,662,1479650,52.36
DUP16_5,7,673,1469550,46.12
DUP16_5,8,635,1494800,33.06
DUP16_5,9,640,1459450,36.61
DUP16_5,10,642,1474600,36.08
DUP16_10,1,708,1393800,34.91
DUP16_10,2,673,1429150,46.4
DUP16_10,3,681,1444300,48.5
DUP16_10,4,697,1353400,37.12
DUP16_10,5,681,1408950,43.06
DUP16_10,6,684,1434200,38.44
DUP16_10,7,697,1444300,54.47
DUP16_10,8,685,1388750,40.19
DUP16_10,9,684,1469550,32.86
DUP16_10,10,687,1444300,48.03
DUP16_25,1,693,1388750,40.33
DUP16_25,2,701,1363500,45.99
DUP16_25,3,710,1408950,43.07
DUP16_25,4,717,1383700,36.27
DUP16_25,5,726,1307950,43.82
DUP16_25,6,707,1378650,51.27
DUP16_25,7,728,1338250,38.07
DUP16_25,8,704,1383700,43.23
DUP16_25,9,713,1373600,45.07
DUP16_25,10,703,1297850,45.35
DUP16_15,1,687,1388750,41.84
DUP16_15,2,692,1398850,49.05
DUP16_15,3,690,1424100,36.79
DUP16_15,4,690,1459450,46.86
DUP16_15,5,685,1358450,38.79
DUP16_15,6,704,1414000,44.55
DUP16_15,7,690,1419050,46.42
DUP16_15,8,720,1343300,42.02
DUP16_15,9,680,1469550,42.53
DUP16_15,10,678,1479650,45.61
DUP16_35,1,723,1408950,53.58
DUP16_35,2,709,1378650,33.28
DUP16_35,3,763,1292800,34.0
DUP16_35,4,726,1363500,41.39
DUP16_35,5,708,1358450,51.39
DUP16_35,6,686,1403900,31.49
DUP16_35,7,730,1318050,47.68
DUP16_35,8,692,1363500,48.76
DUP16_35,9,706,1363500,53.08
DUP16_35,10,706,1363500,38.77
DUP16_20,1,706,1378650,43.6
DUP16_20,2,731,1383700,32.21
DUP16_20,3,693,1363500,43.03
DUP16_20,4,705,1403900,48.15
DUP16_20,5,715,1302900,39.58
DUP16_20,6,706,1449350,43.18
DUP16_20,7,700,1419050,43.08
DUP16_20,8,696,1408950,43.29
DUP16_20,9,704,1338250,42.3
DUP16_20,10,700,1408950,39.97
DUP16_0,1,630,1484700,49.2
DUP16_0,2,623,1509950,35.02
DUP16_0,3,657,1388750,33.7
DUP16_0,4,611,1535200,35.58
DUP16_0,5,622,1515000,62.64
DUP16_0,6,660,1530150,43.51
DUP16_0,7,627,1424100,47.57
DUP16_0,8,618,1515000,44.66
DUP16_0,9,633,1555400,45.82
DUP16_0,10,640,1550350,55.14
DUP16_50,1,741,1353400,41.08
DUP16_50,2,757,1383700,39.59
DUP16_50,3,745,1383700,48.7
DUP16_50,4,753,1368550,49.31
DUP16_50,5,731,1302900,45.26
DUP16_50,6,760,1262500,49.64
DUP16_50,7,715,1297850,33.89
DUP16_50,8,718,1348350,29.4
DUP16_50,9,727,1343300,39.47
DUP16_50,10,728,1307950,35.14
DUP16_30,1,708,1398850,44.47
DUP16_30,2,728,1378650,43.54
DUP16_30,3,701,1287750,38.25
DUP16_30,4,711,1398850,48.6
DUP16_30,5,698,1358450,39.27
DUP16_30,6,723,1363500,48.82
DUP16_30,7,710,1424100,52.17
DUP16_30,8,709,1408950,47.15
DUP16_30,9,695,1368550,53.78
DUP16_30,10,683,1383700,39.56
SWAP1_40,1,490,1772550,27.18
SWAP1_40,2,529,1757400,45.59
SWAP1_40,3,510,1888700,30.77
SWAP1_40,4,500,1833150,44.37
SWAP1_40,5,520,1984650,48.49
SWAP1_40,6,509,1863450,57.59
SWAP1_40,7,544,1944250,45.6
SWAP1_40,8,520,1939200,53.73
SWAP1_40,9,521,1898800,52.83
SWAP1_40,10,529,1929100,52.52
SWAP1_45,1,493,1898800,29.45
SWAP1_45,2,517,1949300,49.55
SWAP1_45,3,511,1792750,44.18
SWAP1_45,4,516,1908900,44.12
SWAP1_45,5,501,1757400,27.09
SWAP1_45,6,528,1853350,45.92
SWAP1_45,7,515,1949300,48.0
SWAP1_45,8,497,1843250,29.9
SWAP1_45,9,520,1913950,47.96
SWAP1_45,10,537,1797800,49.25
SWAP1_5,1,397,2464400,5.47
SWAP1_5,2,391,2519950,7.24
SWAP1_5,3,388,2525000,6.23
SWAP1_5,4,383,2585600,5.56
SWAP1_5,5,384,2570450,8.5
SWAP1_5,6,390,2550250,5.76
SWAP1_5,7,389,2514900,7.85
SWAP1_5,8,386,2565400,8.0
SWAP1_5,9,398,2514900,6.77
SWAP1_5,10,389,2575500,7.56
SWAP1_10,1,447,2030100,30.55
SWAP1_10,2,475,1924050,52.38
SWAP1_10,3,457,1969500,23.39
SWAP1_10,4,500,1913950,60.6
SWAP1_10,5,461,1979600,47.84
SWAP1_10,6,465,2009900,50.26
SWAP1_10,7,473,2040200,55.09
SWAP1_10,8,451,2136150,53.27
SWAP1_10,9,473,1979600,41.72
SWAP1_10,10,444,1969500,45.07
SWAP1_25,1,493,1792750,30.28
SWAP1_25,2,480,1949300,27.74
SWAP1_25,3,484,1913950,43.63
SWAP1_25,4,512,1848300,46.27
SWAP1_25,5,504,1924050,42.62
SWAP1_25,6,495,2070500,42.66
SWAP1_25,7,503,2014950,39.88
SWAP1_25,8,493,1929100,42.73
SWAP1_25,9,487,2060400,45.42
SWAP1_25,10,496,1878600,45.49
SWAP1_15,1,495,1929100,47.77
SWAP1_15,2,491,1863450,45.93
SWAP1_15,3,477,1919000,44.44
SWAP1_15,4,456,1807900,33.69
SWAP1_15,5,477,1944250,38.78
SWAP1_15,6,486,2166450,46.15
SWAP1_15,7,492,2030100,41.84
SWAP1_15,8,468,2110900,49.06
SWAP1_15,9,480,1979600,45.45
SWAP1_15,10,503,1878600,48.68
SWAP1_35,1,485,1883650,31.16
SWAP1_35,2,529,1888700,44.3
SWAP1_35,3,499,1903850,37.27
SWAP1_35,4,514,1984650,43.33
SWAP1_35,5,551,1888700,38.03
SWAP1_35,6,511,1969500,42.5
SWAP1_35,7,488,1908900,30.59
SWAP1_35,8,505,1787700,30.2
SWAP1_35,9,496,1838200,29.07
SWAP1_35,10,504,1969500,42.48
SWAP1_20,1,475,2055350,43.39
SWAP1_20,2,530,1929100,38.54
SWAP1_20,3,509,1919000,41.93
SWAP1_20,4,501,1964450,46.48
SWAP1_20,5,497,1903850,49.95
SWAP1_20,6,478,1898800,41.25
SWAP1_20,7,489,1944250,51.12
SWAP1_20,8,467,1828100,24.26
SWAP1_20,9,492,1883650,43.12
SWAP1_20,10,476,1954350,32.42
SWAP1_0,1,396,2509850,7.06
SWAP1_0,2,398,2525000,8.4
SWAP1_0,3,393,2525000,3.8
SWAP1_0,4,392,2519950,3.46
SWAP1_0,5,391,2464400,6.75
SWAP1_0,6,396,2530050,4.87
SWAP1_0,7,389,2479550,7.45
SWAP1_0,8,398,2509850,8.82
SWAP1_0,9,388,2489650,6.54
SWAP1_0,10,390,2489650,7.47
SWAP1_50,1,531,1762450,55.54
SWAP1_50,2,507,1868500,24.95
SWAP1_50,3,530,1893750,48.96
SWAP1_50,4,521,1959400,56.94
SWAP1_50,5,523,1908900,43.61
SWAP1_50,6,535,1818000,56.55
SWAP1_50,7,521,1878600,48.73
SWAP1_50,8,537,1863450,47.09
SWAP1_50,9,508,1742250,29.01
SWAP1_50,10,523,1878600,46.31
SWAP1_30,1,508,2014950,46.48
SWAP1_30,2,491,1919000,42.03
SWAP1_30,3,498,1944250,27.53
SWAP1_30,4,509,1924050,48.52
SWAP1_30,5,487,1883650,40.55
SWAP1_30,6,494,1863450,40.77
SWAP1_30,7,485,1797800,26.67
SWAP1_30,8,504,1989700,39.56
SWAP1_30,9,509,1939200,40.98
SWAP1_30,10,514,1858400,36.46
SWAP2_40,1,509,1919000,45.2
SWAP2_40,2,483,1863450,31.23
SWAP2_40,3,533,1908900,56.96
SWAP2_40,4,523,1893750,50.04
SWAP2_40,5,488,1853350,29.03
SWAP2_40,6,499,1762450,30.3
