program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns,mem_allocs,mem_alloc_bytes
GASLIMIT_5,4,8815.171378091873,283,524.1475245007772,1,38592
GASLIMIT_5,5,9243.996466431096,283,610.537302594862,1,38592
GASLIMIT_5,6,8848.68115942029,276,630.2721949992687,1,38592
GASLIMIT_5,7,8891.21582733813,278,588.1895939038276,1,38592
GASLIMIT_5,8,8814.548736462093,277,634.7080039936025,1,38592
GASLIMIT_5,9,9906.670212765957,282,785.6484137317675,1,38592
GASLIMIT_5,10,9425.561403508771,285,822.2961243437184,1,38592
GASLIMIT_10,1,8742.12087912088,273,481.89849931634143,1,38592
GASLIMIT_10,2,8883.25,280,515.0400078415456,1,38592
GASLIMIT_10,3,9376.684115523465,277,441.8410885153081,1,38592
GASLIMIT_10,4,9088.79963898917,277,505.3300726801657,1,38592
GASLIMIT_10,5,9666.771929824561,285,1181.2235244449923,1,38592
GASLIMIT_10,6,9557.47695035461,282,1161.0178480182815,1,38592
GASLIMIT_10,7,9136.897769516729,269,525.4376443068272,1,38592
GASLIMIT_10,8,8958.693950177936,281,586.4677608960375,1,38592
GASLIMIT_10,9,9857.044673539518,291,962.3957362591578,1,38592
GASLIMIT_10,10,9272.882142857143,280,565.3842434050777,1,38592
GASLIMIT_25,1,9321.251736111111,288,682.4721484767365,1,38592
GASLIMIT_25,2,10128.761732851986,277,971.7714332009316,1,38592
GASLIMIT_25,3,9245.086148648648,296,532.590417415432,1,38592
GASLIMIT_25,4,9520.030465949822,279,521.9452512395421,1,38592
GASLIMIT_25,5,9236.90812720848,283,546.9841318225141,1,38592
GASLIMIT_25,6,9357.055350553506,271,538.6904497284808,1,38592
GASLIMIT_25,7,9397.962230215828,278,540.3248900758148,1,38592
GASLIMIT_25,8,9371.805653710247,283,502.3789269157862,1,38592
GASLIMIT_25,9,9683.731182795698,279,515.5185394607381,1,38592
GASLIMIT_25,10,9585.44890510949,274,539.2232042915215,1,38592
GASLIMIT_15,1,9624.724014336918,279,496.80837196047133,1,38592
GASLIMIT_15,2,10014.88078291815,281,950.5832190146439,1,38592
GASLIMIT_15,3,9698.334507042253,284,819.5215039786946,1,38592
GASLIMIT_15,4,9631.810104529617,287,648.6398838750864,1,38592
GASLIMIT_15,5,9192.302158273382,278,426.41951987067034,1,38592
GASLIMIT_15,6,9640.902135231318,281,531.5782500479079,1,38592
GASLIMIT_15,7,9024.989285714286,280,635.1352986215169,1,38592
GASLIMIT_15,8,10284.396193771627,289,1295.034810082625,1,38592
GASLIMIT_15,9,9828.78417266187,278,919.570431321138,1,38592
GASLIMIT_15,10,9788.824137931035,290,1147.8771945380759,1,38592
GASLIMIT_35,1,10326.344178082192,292,988.4249848734112,1,38592
GASLIMIT_35,2,9731.483928571428,280,520.5372437609215,1,38592
GASLIMIT_35,3,9867.797872340425,282,592.7285239695568,1,38592
GASLIMIT_35,4,9863.786440677966,295,549.7214060824949,1,38592
GASLIMIT_35,5,9467.258181818182,275,629.5862132283338,1,38592
GASLIMIT_35,6,10407.543010752688,279,849.1892080644109,1,38592
GASLIMIT_35,7,9561.870503597122,278,555.1670589242005,1,38592
GASLIMIT_35,8,9947.827338129497,278,600.7148095016651,1,38592
GASLIMIT_35,9,9542.725631768953,277,557.9927605499369,1,38592
GASLIMIT_35,10,10531.880357142858,280,1409.7027766270378,1,38592
GASLIMIT_20,1,9428.93501805054,277,601.6688410685495,1,38592
GASLIMIT_20,2,9813.777972027972,286,1053.9437726791718,1,38592
GASLIMIT_20,3,9474.41155234657,277,483.69209042977,1,38592
GASLIMIT_20,4,9448.420289855072,276,598.8063877304791,1,38592
GASLIMIT_20,5,9263.128571428571,280,615.2468670578301,1,38592
GASLIMIT_20,6,9899.198581560284,282,634.0368318932815,1,38592
GASLIMIT_20,7,9251.425650557621,269,589.3156811620361,1,38592
GASLIMIT_20,8,10273.459074733097,281,498.98820584172205,1,38592
GASLIMIT_20,9,9271.313868613139,274,538.8837516839185,1,38592
GASLIMIT_20,10,9556.304659498208,279,534.9677647921418,1,38592
GASLIMIT_0,1,8376.095486111111,288,445.7113471318991,1,38592
GASLIMIT_0,2,8694.075438596492,285,566.1940396999922,1,38592
GASLIMIT_0,3,8596.038596491228,285,526.6869830198295,1,38592
GASLIMIT_0,4,8339.579787234043,282,503.5347102886107,1,38592
GASLIMIT_0,5,8380.271276595744,282,517.4368065232543,1,38592
GASLIMIT_0,6,8830.586330935252,278,516.1273452970544,1,38592
GASLIMIT_0,7,8528.804659498208,279,490.02914171140117,1,38592
GASLIMIT_0,8,8638.038461538461,286,557.985804626464,1,38592
GASLIMIT_0,9,8872.137010676157,281,554.614838923274,1,38592
GASLIMIT_0,10,8521.182432432432,296,447.47765079556865,1,38592
GASLIMIT_50,1,9901.034013605442,294,564.1800709195103,1,38592
GASLIMIT_50,2,10149.801694915253,295,539.9213162287684,1,38592
GASLIMIT_50,3,10012.605442176871,294,539.209094775274,1,38592
GASLIMIT_50,4,10124.418685121107,289,507.5684061693761,1,38592
GASLIMIT_50,5,9925.68309859155,284,563.3865137567141,1,38592
GASLIMIT_50,6,9834.246350364963,274,587.1502142304645,1,38592
GASLIMIT_50,7,10268.248226950354,282,570.181762628872,1,38592
GASLIMIT_50,8,10151.010752688173,279,476.8708969961884,1,38592
GASLIMIT_50,9,11073.376712328767,292,953.8302700484147,1,38592
GASLIMIT_50,10,10637.844522968198,283,1001.5905155539141,1,38592
GASLIMIT_30,1,9496.638989169674,277,565.1682284464965,1,38592
GASLIMIT_30,2,9372.928057553956,278,556.1342624855015,1,38592
GASLIMIT_30,3,10172.107638888889,288,1059.7330619498139,1,38592
GASLIMIT_30,4,9519.716783216783,286,430.4302439947795,1,38592
GASLIMIT_30,5,10077.393470790377,291,734.0617403273343,1,38592
GASLIMIT_30,6,10128.3606271777,287,965.6022784912932,1,38592
GASLIMIT_30,7,9700.170289855072,276,507.0040092951633,1,38592
GASLIMIT_30,8,9475.79715302491,281,477.93291870050126,1,38592
GASLIMIT_30,9,9356.745551601423,281,469.799098616098,1,38592
GASLIMIT_30,10,9789.597122302159,278,564.6476933531364,1,38592
CHAINID_40,1,9607.841071428571,280,613.8813460991089,1,38592
CHAINID_40,2,9460.147482014389,278,599.5296891786373,1,38592
CHAINID_40,3,10094.743055555555,288,853.2723707161535,1,38592
CHAINID_40,4,9884.155913978495,279,522.5037570610916,1,38592
CHAINID_40,5,10772.656357388316,291,1223.3964037926926,1,38592
CHAINID_40,6,9876.525,280,645.3430996134052,1,38592
CHAINID_40,7,9658.343642611684,291,560.411547161729,1,38592
CHAINID_40,8,9571.89898989899,297,544.4961996048379,1,38592
CHAINID_40,9,10607.721254355401,287,1216.688724981752,1,38592
CHAINID_40,10,9748.787769784172,278,521.370836026092,1,38592
CHAINID_45,1,9966.263440860215,279,577.3920790097712,1,38592
CHAINID_45,2,9908.69366197183,284,580.2650023594574,1,38592
CHAINID_45,3,9515.803448275861,290,565.1849233356485,1,38592
CHAINID_45,4,10148.125,296,476.3960995265051,1,38592
CHAINID_45,5,9842.393501805054,277,482.822585369748,1,38592
CHAINID_45,6,9739.345454545455,275,618.2955916224653,1,38592
CHAINID_45,7,10192.718637992832,279,628.4696359574109,1,38592
CHAINID_45,8,9913.75176056338,284,652.0835043458766,1,38592
CHAINID_45,9,9926.884057971014,276,604.8367316583125,1,38592
CHAINID_45,10,10474.545774647888,284,1291.419652454358,1,38592
CHAINID_5,1,9174.054006968641,287,454.5738029767764,1,38592
CHAINID_5,2,8891.981949458484,277,472.84556763537273,1,38592
CHAINID_5,3,9011.535460992907,282,575.9850208899918,1,38592
CHAINID_5,4,8527.697879858657,283,489.16008641070977,1,38592
CHAINID_5,5,8723.433691756272,279,491.15795684587306,1,38592
CHAINID_5,6,8672.199312714776,291,461.524379898728,1,38592
CHAINID_5,7,8906.939285714287,280,652.9732164416616,1,38592
CHAINID_5,8,8864.996453900709,282,534.7250449089333,1,38592
CHAINID_5,9,8825.692307692309,286,602.0848469177656,1,38592
CHAINID_5,10,8669.96594982079,279,565.1736361016218,1,38592
CHAINID_10,1,8877.04347826087,276,527.7914446179075,1,38592
CHAINID_10,2,9090.594306049821,281,621.4767141680991,1,38592
CHAINID_10,3,9068.128158844765,277,526.3060572930328,1,38592
CHAINID_10,4,9082.75,282,627.9932002176241,1,38592
CHAINID_10,5,8871.03886925795,283,480.34248668235875,1,38592
CHAINID_10,6,8768.59420289855,276,589.8703587945856,1,38592
CHAINID_10,7,8750.50892857143,280,535.6449023275859,1,38592
CHAINID_10,8,8905.021352313168,281,502.0062139338164,1,38592
CHAINID_10,9,9282.554577464789,284,457.82825372436474,1,38592
CHAINID_10,10,9521.9,285,788.6502607638042,1,38592
CHAINID_25,1,9069.519855595669,277,513.6568408459145,1,38592
CHAINID_25,2,10199.796551724137,290,1330.5797270448209,1,38592
CHAINID_25,3,9457.744107744107,297,563.1206922389412,1,38592
CHAINID_25,4,9458.765957446809,282,674.6686693159492,1,38592
CHAINID_25,5,9178.783393501804,277,580.0912550138253,1,38592
CHAINID_25,6,9199.877622377622,286,527.8827711328421,1,38592
CHAINID_25,7,9125.914429530201,298,492.71994889617156,1,38592
CHAINID_25,8,9937.95035460993,282,1063.2303297881265,1,38592
CHAINID_25,9,10535.041958041958,286,953.999771960147,1,38592
CHAINID_25,10,10387.66724738676,287,952.722659899382,1,38592
CHAINID_15,1,8833.828719723184,289,511.9754455498082,1,38592
CHAINID_15,2,9159.263537906138,277,589.133797522337,1,38592
CHAINID_15,3,8994.569395017794,281,548.8957580477802,1,38592
CHAINID_15,4,9488.425266903914,281,951.860599845311,1,38592
CHAINID_15,5,10038.597173144877,283,1178.2310428547496,1,38592
CHAINID_15,6,9451.841379310345,290,914.248846863462,1,38592
CHAINID_15,7,8995.539855072464,276,653.1542559320583,1,38592
CHAINID_15,8,9506.722419928825,281,583.3950461025361,1,38592
CHAINID_15,9,9092.204946996466,283,579.9639084915073,1,38592
CHAINID_15,10,8888.701365187713,293,571.9390133555585,1,38592
CHAINID_35,1,10538.936643835616,292,1512.9153618164871,1,38592
CHAINID_35,2,9512.227436823105,277,600.2385536380339,1,38592
CHAINID_35,3,9313.640287769784,278,580.4904748913868,1,38592
CHAINID_35,4,9607.544169611307,283,508.3497853326989,1,38592
CHAINID_35,5,9308.101423487544,281,495.5180022657046,1,38592
CHAINID_35,6,9547.406137184116,277,626.4533321722657,1,38592
CHAINID_35,7,9685.589655172414,290,612.5621447718534,1,38592
CHAINID_35,8,9360.430107526881,279,604.509716874189,1,38592
CHAINID_35,9,9549.534420289856,276,575.8410131688253,1,38592
CHAINID_35,10,9369.102517985611,278,652.6669498253755,1,38592
CHAINID_20,1,9425.51724137931,290,492.32118955103397,1,38592
CHAINID_20,2,10239.467272727272,275,900.4126237928924,1,38592
CHAINID_20,3,9781.416961130742,283,1133.8709115091624,1,38592
CHAINID_20,4,9518.581560283688,282,459.9722841879111,1,38592
CHAINID_20,5,9028.230633802817,284,717.7531396041476,1,38592
CHAINID_20,6,9630.441071428571,280,482.25961671368105,1,38592
CHAINID_20,7,9117.012635379062,277,668.2347763513029,1,38592
CHAINID_20,8,9335.963503649635,274,547.4795449539561,1,38592
CHAINID_20,9,9310.893115942028,276,588.8081308014454,1,38592
CHAINID_20,10,9292.440647482015,278,579.3049637707228,1,38592
CHAINID_0,1,8455.501742160279,287,446.37978808044693,1,38592
CHAINID_0,2,8754.750853242322,293,462.4353946446577,1,38592
CHAINID_0,3,9160.66724738676,287,844.4269107476646,1,38592
CHAINID_0,4,8315.510830324909,277,447.1670203460644,1,38592
CHAINID_0,5,8382.905357142858,280,534.791780208974,1,38592
CHAINID_0,6,9326.946996466431,283,946.9699994217224,1,38592
CHAINID_0,7,8568.22602739726,292,542.2252264130973,1,38592
CHAINID_0,8,8542.899280575539,278,620.0989576316013,1,38592
CHAINID_0,9,9062.752669039146,281,453.5142778524895,1,38592
CHAINID_0,10,8870.308510638299,282,533.9166323676109,1,38592
CHAINID_50,1,10677.020689655172,290,1379.415140314272,1,38592
CHAINID_50,2,9902.697879858657,283,749.8666522560542,1,38592
CHAINID_50,3,11405.649466192172,281,1780.7711950187881,1,38592
CHAINID_50,4,10305.595323741007,278,801.3056532346761,1,38592
CHAINID_50,5,9903.963503649635,274,602.9384263056093,1,38592
CHAINID_50,6,9612.51724137931,290,587.7989452591139,1,38592
CHAINID_50,7,10117.227436823105,277,585.9086485638223,1,38592
CHAINID_50,8,10085.902877697841,278,579.9103235095826,1,38592
CHAINID_50,9,10315.449458483754,277,650.390343475036,1,38592
CHAINID_50,10,9773.4723183391,289,507.4436280902521,1,38592
CHAINID_30,1,9623.84420289855,276,512.2853050994308,1,38592
CHAINID_30,2,10391.77797833935,277,914.9309699067187,1,38592
CHAINID_30,3,10358.590425531915,282,912.6050243156806,1,38592
CHAINID_30,4,9601.808394160584,274,556.2000232829695,1,38592
CHAINID_30,5,9560.3321299639,277,617.0923504631677,1,38592
CHAINID_30,6,9741.027075812275,277,541.8889584462701,1,38592
CHAINID_30,7,10290.508591065292,291,1128.0942683899316,1,38592
CHAINID_30,8,9639.989247311827,279,742.2930590376517,1,38592
CHAINID_30,9,9471.61524822695,282,571.932553026582,1,38592
CHAINID_30,10,9882.153024911033,281,462.45256289517664,1,38592
SELFBALANCE_40,1,12199.301056338029,284,828.4461486636468,1,38592
SELFBALANCE_40,2,12376.963028169013,284,869.3020399229024,1,38592
SELFBALANCE_40,3,12403.365853658537,287,639.0996400787845,1,38592
SELFBALANCE_40,4,12175.06654676259,278,737.3151007743629,1,38592
SELFBALANCE_40,5,11999.9625,280,763.1122745512539,1,38592
SELFBALANCE_40,6,12557.315331010454,287,683.8096088552278,1,38592
SELFBALANCE_40,7,12296.852517985611,278,613.8304145360681,1,38592
SELFBALANCE_40,8,13056.558303886926,283,1624.9857803938528,1,38592
SELFBALANCE_40,9,12125.946619217082,281,703.6926028339167,1,38592
SELFBALANCE_40,10,13408.768166089965,289,1704.8644791440086,1,38592
SELFBALANCE_45,1,13575.210431654676,278,2028.2574975374257,1,38592
SELFBALANCE_45,2,12672.503676470587,272,968.7796770768166,1,38592
SELFBALANCE_45,3,12952.468864468865,273,724.1054521466366,1,38592
SELFBALANCE_45,4,12726.00352112676,284,610.0440782211696,1,38592
SELFBALANCE_45,5,12589.251736111111,288,677.8398860695648,1,38592
SELFBALANCE_45,6,13649.92857142857,280,2045.6372148920627,1,38592
SELFBALANCE_45,7,13810.42857142857,287,1787.895287884489,1,38592
SELFBALANCE_45,8,13842.43309859155,284,2179.1702360691943,1,38592
SELFBALANCE_45,9,12775.272727272728,275,908.0218393573108,1,38592
SELFBALANCE_45,10,14040.338768115942,276,1614.642515543505,1,38592
SELFBALANCE_5,1,9458.691449814127,269,481.3488990851668,1,38592
SELFBALANCE_5,2,9063.362989323843,281,563.458373969849,1,38592
SELFBALANCE_5,3,9486.801444043322,277,540.1258846808352,1,38592
SELFBALANCE_5,4,10459.659169550174,289,1063.859830271815,1,38592
SELFBALANCE_5,5,9386.489247311827,279,468.3624694204924,1,38592
SELFBALANCE_5,6,9592.270909090908,275,643.2187821459934,1,38592
SELFBALANCE_5,7,9002.962457337884,293,615.7301534547358,1,38592
SELFBALANCE_5,8,9772.660278745645,287,952.9204257739807,1,38592
SELFBALANCE_5,9,9273.024390243903,287,438.5924914187543,1,38592
SELFBALANCE_5,10,9111.282685512368,283,588.3017718569846,1,38592
SELFBALANCE_10,1,9866.45,280,461.41370656077225,1,38592
SELFBALANCE_10,2,9946.008865248226,282,595.4413932269931,1,38592
SELFBALANCE_10,3,10063.21582733813,278,610.0182723497524,1,38592
SELFBALANCE_10,4,10576.176470588236,289,1045.2301721856397,1,38592
SELFBALANCE_10,5,9762.8625,280,597.4670862884652,1,38592
SELFBALANCE_10,6,9346.291666666666,288,528.5139247371969,1,38592
SELFBALANCE_10,7,10566.188153310104,287,850.0609765041853,1,38592
SELFBALANCE_10,8,9533.43795620438,274,489.87958991979184,1,38592
SELFBALANCE_10,9,10027.636678200692,289,976.1097038741395,1,38592
SELFBALANCE_10,10,9553.213261648745,279,475.3296208113044,1,38592
SELFBALANCE_25,1,11171.20955882353,272,574.2395390200629,1,38592
SELFBALANCE_25,2,10773.751736111111,288,483.80931646756073,1,38592
SELFBALANCE_25,3,11879.800347222223,288,1353.283822954469,1,38592
SELFBALANCE_25,4,10705.030405405405,296,652.9781804602075,1,38592
SELFBALANCE_25,5,11098.201086956522,276,517.6671696253349,1,38592
SELFBALANCE_25,6,11753.622775800712,281,1183.3008221771522,1,38592
SELFBALANCE_25,7,10575.225806451614,279,503.392252601402,1,38592
SELFBALANCE_25,8,10925.476449275362,276,644.9900255660629,1,38592
SELFBALANCE_25,9,10888.5,281,632.8793554631313,1,38592
SELFBALANCE_25,10,11620.65780141844,282,918.5846100736657,1,38592
SELFBALANCE_15,1,10173.345323741007,278,598.9705755353219,1,38592
SELFBALANCE_15,2,9943.547038327526,287,463.2310046712658,1,38592
SELFBALANCE_15,3,10554.494623655914,279,876.4212162837492,1,38592
SELFBALANCE_15,4,9935.548387096775,279,490.75845571818724,1,38592
SELFBALANCE_15,5,10085.576241134751,282,480.3184575664974,1,38592
SELFBALANCE_15,6,10954.401754385965,285,1062.6558332269565,1,38592
SELFBALANCE_15,7,10745.849462365592,279,954.281266844168,1,38592
SELFBALANCE_15,8,9962.747368421053,285,516.9643714074213,1,38592
SELFBALANCE_15,9,9754.673214285714,280,573.4973925972081,1,38592
SELFBALANCE_15,10,10400.530465949822,279,560.8442232683893,1,38592
SELFBALANCE_35,1,12548.791379310345,290,1338.896381803201,1,38592
SELFBALANCE_35,2,11608.423611111111,288,663.5678359369521,1,38592
SELFBALANCE_35,3,11602.642611683848,291,784.5557744433894,1,38592
SELFBALANCE_35,4,11690.005033557047,298,733.7951065468387,1,38592
SELFBALANCE_35,5,12321,281,661.1054270797403,1,38592
SELFBALANCE_35,6,11870.439716312057,282,703.7003188159707,1,38592
SELFBALANCE_35,7,12917.90780141844,282,1596.338949374861,1,38592
SELFBALANCE_35,8,11650.843205574913,287,711.7964614988441,1,38592
SELFBALANCE_35,9,12370.970279720279,286,1472.074160862325,1,38592
SELFBALANCE_35,10,12646.029310344828,290,1789.022143548478,1,38592
SELFBALANCE_20,1,11584.522887323943,284,1246.615841747093,1,38592
SELFBALANCE_20,2,11415.096551724138,290,988.9945635345379,1,38592
SELFBALANCE_20,3,10942.301818181819,275,721.6670480778195,1,38592
SELFBALANCE_20,4,10297.375,280,618.058152908239,1,38592
SELFBALANCE_20,5,10596.346863468634,271,672.3482945915201,1,38592
SELFBALANCE_20,6,10760.364130434782,276,640.0899685481475,1,38592
SELFBALANCE_20,7,10844.961818181819,275,569.8913276771683,1,38592
SELFBALANCE_20,8,10873.503597122302,278,518.7100199770185,1,38592
SELFBALANCE_20,9,10462.890070921985,282,648.4231011628929,1,38592
SELFBALANCE_20,10,10737.14705882353,289,987.9061778931462,1,38592
SELFBALANCE_0,1,9069.32206405694,281,528.8297174057437,1,38592
SELFBALANCE_0,2,8504.21119133574,277,632.8170780966819,1,38592
SELFBALANCE_0,3,8862.316071428571,280,586.3924984902061,1,38592
SELFBALANCE_0,4,8420.521582733812,278,485.7490637789299,1,38592
SELFBALANCE_0,5,9032.45,290,948.1510116626755,1,38592
SELFBALANCE_0,6,9652.30276816609,289,850.312437998253,1,38592
SELFBALANCE_0,7,9281.138888888889,288,1029.0355087185467,1,38592
SELFBALANCE_0,8,8671.305653710247,283,472.77910181908254,1,38592
SELFBALANCE_0,9,8854.655357142858,280,519.1775995740894,1,38592
SELFBALANCE_0,10,8798.487455197133,279,573.6536559008345,1,38592
SELFBALANCE_50,1,14306.359589041096,292,1828.5102782334388,1,38592
SELFBALANCE_50,2,13240.717081850535,281,763.1248148660293,1,38592
SELFBALANCE_50,3,14811.307692307691,286,2436.2074270883154,1,38592
SELFBALANCE_50,4,14525.35409252669,281,2039.5940904098977,1,38592
SELFBALANCE_50,5,13954.262237762237,286,1482.6669005571027,1,38592
SELFBALANCE_50,6,13217.674825174825,286,824.358248554896,1,38592
SELFBALANCE_50,7,14468.524221453286,289,1577.620823017001,1,38592
SELFBALANCE_50,8,13579.67971530249,281,833.5222449134955,1,38592
SELFBALANCE_50,9,13651.233449477351,287,1590.5775453678045,1,38592
SELFBALANCE_50,10,13747.584507042253,284,1407.2429313181806,1,38592
SELFBALANCE_30,1,11838.163157894736,285,1451.3436060762604,1,38592
SELFBALANCE_30,2,11776.525,280,626.0888059382203,1,38592
SELFBALANCE_30,3,11479.717391304348,276,546.955557298835,1,38592
SELFBALANCE_30,4,12401.258620689656,290,1644.8732180542484,1,38592
SELFBALANCE_30,5,11338.925795053003,283,537.7926250839325,1,38592
SELFBALANCE_30,6,11355.906137184116,277,766.5514947193054,1,38592
SELFBALANCE_30,7,11299.05871886121,281,578.2803039466572,1,38592
SELFBALANCE_30,8,11490.102112676057,284,702.7503742269272,1,38592
SELFBALANCE_30,9,12482.639175257733,291,1798.5607129930522,1,38592
SELFBALANCE_30,10,12345.765734265735,286,1618.6511493130997,1,38592
POP_40,1,10667.947368421053,285,867.4292553662423,1,38592
POP_40,2,10699.729537366547,281,906.3336837123345,1,38592
POP_40,3,10557.953237410073,278,843.5434167844068,1,38592
POP_40,4,10169.571186440679,295,770.7550090858317,1,38592
POP_40,5,9978.239208633093,278,902.468985721939,1,38592
POP_40,6,11465.804794520547,292,1330.8946734685533,1,38592
POP_40,7,10425.256227758007,281,847.0633652963327,1,38592
POP_40,8,10585.393728222996,287,994.2836468081819,1,38592
POP_40,9,10808.4440433213,277,854.1651496260934,1,38592
POP_40,10,10502.835689045936,283,747.3631865819629,1,38592
POP_45,1,10288.922939068101,279,858.9730956858859,1,38592
POP_45,2,11368.329787234043,282,1063.5980502809884,1,38592
POP_45,3,11644.517361111111,288,1250.416340299416,1,38592
POP_45,4,11318.284482758621,290,1396.3712045018128,1,38592
POP_45,5,10385.592526690392,281,787.9077483942295,1,38592
POP_45,6,10981.18275862069,290,1233.9465104716517,1,38592
POP_45,7,10514.248226950354,282,875.7474664518561,1,38592
POP_45,8,10527.630662020905,287,910.3290668574983,1,38592
POP_45,9,11891.96735395189,291,1175.6837430132869,1,38592
POP_45,10,11218.806049822064,281,1102.7928922249366,1,38592
POP_5,1,10891.891003460207,289,1024.6884736900404,1,38592
POP_5,2,10326.032846715329,274,937.9671001524645,1,38592
POP_5,3,10636.667241379311,290,860.6041163722905,1,38592
POP_5,4,10213.091525423728,295,831.5861054504683,1,38592
POP_5,5,10606.130136986301,292,1101.8623660547703,1,38592
POP_5,6,9989.328621908127,283,924.4623910936969,1,38592
POP_5,7,10881.221254355401,287,1154.7261068406656,1,38592
POP_5,8,10365.654804270464,281,874.5684119610376,1,38592
POP_5,9,9917.408771929824,285,994.3165173718864,1,38592
POP_5,10,10278.11313868613,274,861.4456149939531,1,38592
POP_10,1,10105.93525179856,278,830.9829274759103,1,38592
POP_10,2,9905.640287769784,278,884.5897130267211,1,38592
POP_10,3,11087.376306620208,287,1168.414416851568,1,38592
POP_10,4,10925.92214532872,289,1166.2907534237636,1,38592
POP_10,5,10068.618794326241,282,852.9334034037812,1,38592
POP_10,6,10048.523489932886,298,1075.7357772284645,1,38592
POP_10,7,10811.90206185567,291,869.135569280672,1,38592
POP_10,8,9896.166666666666,294,941.0338204912214,1,38592
POP_10,9,10047.939285714287,280,807.0745169254546,1,38592
POP_10,10,11281.925347222223,288,1437.8378417059728,1,38592
POP_25,1,10511.622775800712,281,1008.8028407371831,1,38592
POP_25,2,10311.218309859154,284,847.636085084731,1,38592
POP_25,3,10390.447841726618,278,819.7918970628523,1,38592
POP_25,4,10658.752669039146,281,960.2075827662366,1,38592
POP_25,5,10347.218181818182,275,824.258824130665,1,38592
POP_25,6,10071.241134751774,282,954.9491576018077,1,38592
POP_25,7,11401.249140893471,291,1258.7763662783725,1,38592
POP_25,8,10654.297945205479,292,847.5528186133332,1,38592
POP_25,9,10745.236559139785,279,1091.0575934641324,1,38592
POP_25,10,11167.100346020761,289,1157.0905812249973,1,38592
POP_15,1,9976.475352112677,284,885.2109425543141,1,38592
POP_15,2,10396.91577060932,279,844.6884025345043,1,38592
POP_15,3,10301.125899280576,278,931.4924122375057,1,38592
POP_15,4,10032.776978417267,278,868.2157866843223,1,38592
POP_15,5,10325.441818181818,275,812.5390559262007,1,38592
POP_15,6,10455.132302405498,291,1856.914329775439,1,38592
POP_15,7,10489.295138888889,288,893.3200571106738,1,38592
POP_15,8,10221.81182795699,279,891.1160165385529,1,38592
POP_15,9,10772.192041522492,289,967.7959963732878,1,38592
POP_15,10,10813.732876712329,292,1301.933235634389,1,38592
POP_35,1,10724.433691756272,279,1003.9940552779407,1,38592
POP_35,2,10722.928315412186,279,1057.996364735,1,38592
POP_35,3,11012.325174825175,286,1145.9641941357493,1,38592
POP_35,4,10418.094827586207,290,837.8128887038824,1,38592
POP_35,5,11299.214041095891,292,1431.6834722988588,1,38592
POP_35,6,10801.403448275862,290,852.9385715914619,1,38592
POP_35,7,10818.077338129497,278,937.2610147131865,1,38592
POP_35,8,10219.358695652174,276,874.7406472552162,1,38592
POP_35,9,10428.586267605633,284,948.5375820976963,1,38592
POP_35,10,10600.365942028986,276,879.0714027051603,1,38592
POP_20,1,10680.930555555555,288,838.0429658330582,1,38592
POP_20,2,10105.731316725978,281,840.3469127696455,1,38592
POP_20,3,10356.377622377622,286,969.129848843042,1,38592
POP_20,4,10274.216071428571,280,902.2757044680964,1,38592
POP_20,5,10714.674137931035,290,971.9320375731113,1,38592
POP_20,6,10371.50892857143,280,837.9328031151914,1,38592
POP_20,7,10442.64440433213,277,937.5331215865585,1,38592
POP_20,8,9960.608695652174,276,879.3827530285721,1,38592
POP_20,9,10728.480215827338,278,911.3505611316886,1,38592
POP_20,10,9957.980427046263,281,812.1138997841831,1,38592
POP_0,1,10148.741935483871,279,933.676326958577,1,38592
POP_0,2,10757.467465753425,292,968.5817836498361,1,38592
POP_0,3,10113.90306122449,294,865.371187274768,1,38592
POP_0,4,10797.660344827586,290,1204.1494540095828,1,38592
POP_0,5,10120.529310344828,290,1110.03594895006,1,38592
POP_0,6,10877.021126760563,284,1222.7149761819576,1,38592
POP_0,7,10012.792418772564,277,810.6328229240024,1,38592
POP_0,8,9938.356140350877,285,899.3695309355278,1,38592
POP_0,9,9944.192579505301,283,871.0345814242621,1,38592
POP_0,10,9725.857651245551,281,924.0975758351839,1,38592
POP_50,1,11560.39175257732,291,951.742794942441,1,38592
POP_50,2,11162.391379310346,290,991.595711351011,1,38592
POP_50,3,10691.149466192172,281,885.5332780356947,1,38592
POP_50,4,11255.743103448276,290,1270.3545415687913,1,38592
POP_50,5,10777.29061371841,277,993.5798151706166,1,38592
POP_50,6,11020.989655172414,290,1028.0465879958197,1,38592
POP_50,7,11012.306896551725,290,922.2794767153101,1,38592
POP_50,8,10839.270833333334,288,960.128134369401,1,38592
POP_50,9,11109.613793103448,290,892.5447033958337,1,38592
POP_50,10,11935.05985915493,284,1311.543473401969,1,38592
POP_30,1,10389.040816326531,294,881.3498983828933,1,38592
POP_30,2,10602.529616724738,287,920.1340868352538,1,38592
POP_30,3,10489.725978647686,281,853.4381294010461,1,38592
POP_30,4,10316.595406360424,283,774.5808347672647,1,38592
POP_30,5,9934.487455197133,279,723.758131888793,1,38592
POP_30,6,10972.704467353951,291,966.5088402189359,1,38592
POP_30,7,10615.61403508772,285,899.4858655573935,1,38592
POP_30,8,10499.551785714286,280,952.0824854688717,1,38592
POP_30,9,11250.54181184669,287,1320.9735059759576,1,38592
POP_30,10,11521.473498233216,283,1181.4281424849544,1,38592
MLOAD_40,1,19220.121376811596,276,2491.7888059375964,1,170024
