program_id,sample_id,total_time_ns,iterations_count,margin_of_error
PUSH2_35,3,50041.36666111375,1999,±4.60%
PUSH2_35,4,50667.01268621561,1986,±6.08%
PUSH2_35,5,50420.89954499276,1984,±5.94%
PUSH2_35,6,50738.86447482638,1971,±6.12%
PUSH2_35,7,51180.23531707795,1954,±5.41%
PUSH2_35,8,50070.711739937266,2005,±5.68%
PUSH2_35,9,51525.817588086844,1941,±5.93%
PUSH2_35,10,49980.933757974526,2001,±5.94%
PUSH2_20,1,47903.98170208108,2088,±6.48%
PUSH2_20,2,49052.55043138295,2039,±5.52%
PUSH2_20,3,48054.399540766906,2081,±6.61%
PUSH2_20,4,48046.335592279065,2082,±5.76%
PUSH2_20,5,47254.073152465535,2117,±6.25%
PUSH2_20,6,47987.394277971674,2084,±5.71%
PUSH2_20,7,47627.712431408116,2100,±6.37%
PUSH2_20,8,47969.25277161083,2085,±5.52%
PUSH2_20,9,47673.34449848069,2098,±6.35%
PUSH2_20,10,48743.21266456886,2052,±6.03%
PUSH2_0,1,42651.41598959721,2345,±5.57%
PUSH2_0,2,43508.64830199611,2299,±6.08%
PUSH2_0,3,42058.7987234053,2378,±6.49%
PUSH2_0,4,43115.188335550236,2320,±7.34%
PUSH2_0,5,42622.30982412721,2347,±6.71%
PUSH2_0,6,42651.90075709622,2345,±5.45%
PUSH2_0,7,42634.266416739934,2346,±6.72%
PUSH2_0,8,43129.00676455874,2319,±6.20%
PUSH2_0,9,44903.567193814546,2227,±7.52%
PUSH2_0,10,41596.22668228626,2405,±5.30%
PUSH2_50,1,55590.724467966145,1799,±6.23%
PUSH2_50,2,53097.42727097432,1884,±5.61%
PUSH2_50,3,56434.106073314935,1772,±6.32%
PUSH2_50,4,54120.95965761127,1848,±5.23%
PUSH2_50,5,56593.70875722888,1767,±6.87%
PUSH2_50,6,53380.55189784005,1883,±4.74%
PUSH2_50,7,53658.98885440417,1864,±5.64%
PUSH2_50,8,55288.07126072113,1809,±5.93%
PUSH2_50,9,53638.198484364526,1865,±5.77%
PUSH2_50,10,56069.35697820689,1784,±6.07%
PUSH2_30,1,48532.485036465914,2061,±5.72%
PUSH2_30,2,51351.52374204913,1948,±6.70%
PUSH2_30,3,48872.019176548376,2047,±5.90%
PUSH2_30,4,50597.990168184115,1977,±6.18%
PUSH2_30,5,49417.944293719505,2024,±6.20%
PUSH2_30,6,50589.114291895865,1977,±5.81%
PUSH2_30,7,49808.80235770784,2008,±4.91%
PUSH2_30,8,50469.52648913464,1982,±5.92%
PUSH2_30,9,48720.02023287186,2053,±4.82%
PUSH2_30,10,51009.431534552685,1961,±7.23%
PUSH3_40,1,55911.96451459003,1789,±5.06%
PUSH3_40,2,55039.87719099877,1831,±6.11%
PUSH3_40,3,55424.46569722775,1805,±5.60%
PUSH3_40,4,53490.6764718938,1870,±4.39%
PUSH3_40,5,55822.180850165234,1792,±6.46%
PUSH3_40,6,55337.099902397764,1808,±5.26%
PUSH3_40,7,54728.92327173012,1828,±6.02%
PUSH3_40,8,55440.001900074494,1804,±5.46%
PUSH3_40,9,54593.431897559014,1832,±5.74%
PUSH3_40,10,56756.68532407243,1762,±6.03%
PUSH3_45,1,58149.164776469384,1720,±6.38%
PUSH3_45,2,55470.09477070551,1803,±5.53%
PUSH3_45,3,59086.14111876107,1693,±6.92%
PUSH3_45,4,54780.711480064434,1826,±4.97%
PUSH3_45,5,56843.779303810814,1760,±6.26%
PUSH3_45,6,57182.77876141277,1749,±6.78%
PUSH3_45,7,56659.76980927984,1765,±6.21%
PUSH3_45,8,57219.978873735156,1748,±5.41%
PUSH3_45,9,55248.63564507078,1810,±5.40%
PUSH3_45,10,55953.19863133783,1788,±5.89%
PUSH3_5,1,44790.91796328335,2233,±5.78%
PUSH3_5,2,44377.06041039887,2254,±6.47%
PUSH3_5,3,44783.828400519196,2233,±5.86%
PUSH3_5,4,46045.02936094505,2172,±6.93%
PUSH3_5,5,43146.07911525459,2318,±5.11%
PUSH3_5,6,45694.57144238861,2191,±6.60%
PUSH3_5,7,43012.649372059816,2325,±5.24%
PUSH3_5,8,45582.040179938536,2194,±6.25%
PUSH3_5,9,42999.56278255656,2326,±5.48%
PUSH3_5,10,45439.13131082995,2201,±5.98%
PUSH3_10,1,47006.413452607354,2128,±6.71%
PUSH3_10,2,45061.03240691864,2220,±5.58%
PUSH3_10,3,46475.910342758914,2152,±6.30%
PUSH3_10,4,44837.96875875448,2231,±6.24%
PUSH3_10,5,47288.5276127087,2115,±8.19%
PUSH3_10,6,44791.399711885635,2233,±6.30%
PUSH3_10,7,46219.460845213944,2164,±5.74%
PUSH3_10,8,44836.395687717115,2231,±6.26%
PUSH3_10,9,46831.95964227455,2136,±6.48%
PUSH3_10,10,44162.66270475059,2266,±5.93%
PUSH3_25,1,49941.09863646912,2003,±5.72%
PUSH3_25,2,51389.80594960415,1946,±5.81%
PUSH3_25,3,50278.96042982497,1989,±6.44%
PUSH3_25,4,52911.26796177455,1890,±6.64%
PUSH3_25,5,49509.82273215115,2020,±5.50%
PUSH3_25,6,51445.4508023988,1944,±6.32%
PUSH3_25,7,49554.432084407716,2030,±4.49%
PUSH3_25,8,49812.183912056855,2008,±5.78%
PUSH3_25,9,50132.44169995301,1995,±5.12%
PUSH3_25,10,49961.7379385751,2002,±6.02%
PUSH3_15,1,48095.4096867488,2080,±6.60%
PUSH3_15,2,46416.053860480715,2155,±5.09%
PUSH3_15,3,49110.65533414403,2043,±7.02%
PUSH3_15,4,46764.26855856818,2139,±5.14%
PUSH3_15,5,47941.11462133157,2086,±6.97%
PUSH3_15,6,46951.45871157937,2130,±5.38%
PUSH3_15,7,47468.32824996297,2110,±6.48%
PUSH3_15,8,46740.81891496605,2140,±5.36%
PUSH3_15,9,47732.0292523799,2096,±6.48%
PUSH3_15,10,47024.94073822064,2127,±5.10%
PUSH3_35,1,54331.83594413065,1841,±6.18%
PUSH3_35,2,52418.72279649011,1908,±5.87%
PUSH3_35,3,53564.07880655379,1867,±5.39%
PUSH3_35,4,52101.194858551025,1920,±5.80%
PUSH3_35,5,54215.32524956597,1845,±5.74%
PUSH3_35,6,52065.31562388161,1921,±5.66%
PUSH3_35,7,54818.37442476456,1825,±7.77%
PUSH3_35,8,52418.85875006142,1908,±5.10%
PUSH3_35,9,52813.70620163593,1894,±5.86%
PUSH3_35,10,53027.98937638769,1886,±5.59%
PUSH3_20,1,49493.44142364547,2021,±6.73%
PUSH3_20,2,49361.25247876241,2026,±5.80%
PUSH3_20,3,49015.73857742451,2041,±6.42%
PUSH3_20,4,49886.609312899396,2005,±5.87%
PUSH3_20,5,47875.89694507502,2089,±5.59%
PUSH3_20,6,49704.68631084586,2012,±6.54%
PUSH3_20,7,47869.92563820159,2089,±5.72%
PUSH3_20,8,49209.11437117637,2033,±5.79%
PUSH3_20,9,47342.274237514044,2113,±5.45%
PUSH3_20,10,49843.92547227283,2007,±6.64%
PUSH3_0,1,41825.14257486707,2398,±5.23%
PUSH3_0,2,42670.4907986898,2344,±6.16%
PUSH3_0,3,41916.07901356547,2386,±6.50%
PUSH3_0,4,42071.524216038466,2377,±5.50%
PUSH3_0,5,42864.65928935719,2333,±7.00%
PUSH3_0,6,42446.51859199252,2356,±5.70%
PUSH3_0,7,41809.90174462564,2392,±6.55%
PUSH3_0,8,42802.70864986996,2337,±5.23%
PUSH3_0,9,43365.984715695806,2306,±6.43%
PUSH3_0,10,41349.738232603544,2419,±5.72%
PUSH3_50,1,60197.676418777264,1662,±6.66%
PUSH3_50,2,56659.229483888106,1765,±5.10%
PUSH3_50,3,57104.798756777964,1752,±5.72%
PUSH3_50,4,58635.23315572795,1706,±6.06%
PUSH3_50,5,56774.40353203036,1762,±5.63%
PUSH3_50,6,59707.122347248136,1675,±6.73%
PUSH3_50,7,56956.93439967807,1757,±5.48%
PUSH3_50,8,57403.02385602679,1750,±5.92%
PUSH3_50,9,58081.982443141605,1722,±4.98%
PUSH3_50,10,56997.78499766292,1755,±5.76%
PUSH3_30,1,51470.864021587906,1943,±4.68%
PUSH3_30,2,51340.77679205235,1948,±6.02%
PUSH3_30,3,52396.443578321436,1909,±4.98%
PUSH3_30,4,51113.8284456139,1957,±5.93%
PUSH3_30,5,52003.59167931171,1923,±5.08%
PUSH3_30,6,51162.92265674952,1955,±5.96%
PUSH3_30,7,52779.59979618445,1895,±5.81%
PUSH3_30,8,51575.07295888868,1939,±6.01%
PUSH3_30,9,52404.5045991541,1909,±5.61%
PUSH3_30,10,51157.51644828812,1956,±5.84%
PUSH4_40,1,58429.95866436824,1712,±6.46%
PUSH4_40,2,55820.575782230924,1792,±5.87%
PUSH4_40,3,57407.655069940265,1742,±6.33%
PUSH4_40,4,54605.62976687236,1832,±4.31%
PUSH4_40,5,55250.71370667516,1810,±5.80%
PUSH4_40,6,56491.65579452816,1771,±5.34%
PUSH4_40,7,55049.74717941662,1817,±5.75%
PUSH4_40,8,57321.64792823245,1745,±5.76%
PUSH4_40,9,54774.27705094169,1826,±5.36%
PUSH4_40,10,55074.074194819914,1816,±5.74%
PUSH4_45,1,59362.580160712634,1685,±6.44%
PUSH4_45,2,55486.06868327094,1803,±4.21%
PUSH4_45,3,56788.057308857715,1761,±5.77%
PUSH4_45,4,58459.635856623965,1711,±5.41%
PUSH4_45,5,55978.73339789102,1787,±5.36%
PUSH4_45,6,58946.71177681432,1697,±5.97%
PUSH4_45,7,55722.41993003569,1795,±4.54%
PUSH4_45,8,56625.52173653383,1766,±5.68%
PUSH4_45,9,57038.72802455994,1754,±4.50%
PUSH4_45,10,56937.72413137628,1757,±5.95%
PUSH4_5,1,44810.34295960566,2232,±5.83%
PUSH4_5,2,43872.46516712925,2280,±6.51%
PUSH4_5,3,44281.97177652238,2259,±5.86%
PUSH4_5,4,43790.1859316851,2284,±6.35%
PUSH4_5,5,44480.39121445469,2249,±5.41%
PUSH4_5,6,45054.117838541664,2220,±6.71%
PUSH4_5,7,43224.76003740817,2314,±5.07%
PUSH4_5,8,45444.15055811812,2201,±6.77%
PUSH4_5,9,42742.34608707265,2340,±5.39%
PUSH4_5,10,45012.1813481397,2222,±6.23%
PUSH4_10,1,47479.62680087024,2107,±6.37%
PUSH4_10,2,45648.56525318419,2191,±5.56%
PUSH4_10,3,47507.72507909925,2105,±6.64%
PUSH4_10,4,45977.79372642781,2175,±5.83%
PUSH4_10,5,47738.614685495595,2095,±6.36%
PUSH4_10,6,46066.99756848982,2171,±5.76%
PUSH4_10,7,48482.48717048708,2063,±6.78%
PUSH4_10,8,45621.30113587762,2192,±5.84%
PUSH4_10,9,48232.67540338529,2074,±6.95%
PUSH4_10,10,46175.71632617729,2166,±6.17%
PUSH4_25,1,49720.760368210664,2012,±5.86%
PUSH4_25,2,51372.20087820405,1947,±6.00%
PUSH4_25,3,48989.63128668087,2042,±5.30%
PUSH4_25,4,51499.02988044904,1942,±6.32%
PUSH4_25,5,49868.00082540464,2006,±4.33%
PUSH4_25,6,50427.9367385372,1984,±6.17%
PUSH4_25,7,50221.127194088614,1998,±6.07%
PUSH4_25,8,49636.867324412604,2015,±5.85%
PUSH4_25,9,51014.345430480644,1970,±5.51%
PUSH4_25,10,50308.89146524656,1988,±6.12%
PUSH4_15,1,47508.55144582282,2105,±6.06%
PUSH4_15,2,47985.35879651325,2084,±5.72%
PUSH4_15,3,47443.125686790285,2108,±6.24%
PUSH4_15,4,48959.792739786004,2043,±6.07%
PUSH4_15,5,47412.7023705939,2110,±6.23%
PUSH4_15,6,48513.64319583019,2075,±5.60%
PUSH4_15,7,47463.897285045015,2107,±6.33%
PUSH4_15,8,48197.6759577372,2075,±5.73%
PUSH4_15,9,47635.134742373506,2100,±6.46%
PUSH4_15,10,48834.22330021858,2048,±6.13%
PUSH4_35,1,55510.11977793771,1802,±5.81%
PUSH4_35,2,52647.07866467928,1900,±5.81%
PUSH4_35,3,54277.495592751715,1843,±5.41%
PUSH4_35,4,53021.959103663634,1887,±5.89%
PUSH4_35,5,55515.58567601753,1802,±6.13%
PUSH4_35,6,52942.513283628075,1889,±5.12%
PUSH4_35,7,55692.06101857209,1796,±6.68%
PUSH4_35,8,52140.785829864275,1918,±4.66%
PUSH4_35,9,53501.493326822914,1875,±6.13%
PUSH4_35,10,55049.386074336995,1817,±7.41%
PUSH4_20,1,48787.26121855945,2050,±6.35%
PUSH4_20,2,50041.04606624601,1999,±5.56%
PUSH4_20,3,49253.316303593136,2031,±6.48%
PUSH4_20,4,49677.743167943525,2013,±5.61%
PUSH4_20,5,48915.92086381609,2045,±6.21%
PUSH4_20,6,50564.745680266125,1978,±6.43%
PUSH4_20,7,47962.088093197315,2085,±5.65%
PUSH4_20,8,51205.29641910475,1960,±6.98%
PUSH4_20,9,47608.38417369148,2101,±5.47%
PUSH4_20,10,50180.46102030936,1993,±6.38%
PUSH4_0,1,42117.7046926398,2375,±5.78%
PUSH4_0,2,42765.03635910446,2339,±6.02%
PUSH4_0,3,42421.61204576292,2378,±6.89%
PUSH4_0,4,42815.68323619136,2342,±6.01%
PUSH4_0,5,42340.571753157084,2362,±6.97%
PUSH4_0,6,43125.456908284825,2319,±6.27%
PUSH4_0,7,41847.05343206557,2390,±6.52%
PUSH4_0,8,42705.092849535984,2342,±6.24%
PUSH4_0,9,43573.207481234684,2295,±7.44%
PUSH4_0,10,42043.34517194724,2379,±6.41%
PUSH4_50,1,58660.25326189058,1705,±5.82%
PUSH4_50,2,59877.52096342499,1674,±5.30%
PUSH4_50,3,57950.37153828351,1730,±5.66%
PUSH4_50,4,60797.62467497388,1645,±6.05%
PUSH4_50,5,57805.62913486723,1730,±5.56%
PUSH4_50,6,58008.88433257278,1724,±5.55%
PUSH4_50,7,59081.69777380666,1693,±4.77%
PUSH4_50,8,57946.776459695015,1726,±5.66%
PUSH4_50,9,60428.30360620043,1655,±5.61%
PUSH4_50,10,58657.40734111528,1705,±5.64%
PUSH4_30,1,52843.004197464754,1893,±5.99%
PUSH4_30,2,52555.57935737775,1903,±6.26%
PUSH4_30,3,52542.650399087855,1904,±5.78%
PUSH4_30,4,51831.73461281574,1930,±6.09%
PUSH4_30,5,52212.366729290356,1916,±5.56%
PUSH4_30,6,51216.746621783794,1953,±5.90%
PUSH4_30,7,53873.217227835135,1857,±8.35%
PUSH4_30,8,50890.58524173028,1965,±5.70%
PUSH4_30,9,54938.955794056325,1821,±8.48%
PUSH4_30,10,50342.37070327171,1997,±5.07%
PUSH5_40,1,59589.15196975972,1679,±7.23%
PUSH5_40,2,55438.855799233046,1804,±5.44%
PUSH5_40,3,56077.337051186325,1784,±5.82%
PUSH5_40,4,57499.42297222971,1740,±5.14%
PUSH5_40,5,55660.160767348796,1797,±5.74%
PUSH5_40,6,56857.00226263813,1759,±5.12%
PUSH5_40,7,56042.07014837185,1785,±5.91%
PUSH5_40,8,57892.927417048704,1728,±6.06%
PUSH5_40,9,54961.137044449395,1823,±4.91%
PUSH5_40,10,55514.51114223168,1804,±5.61%
PUSH5_45,1,59333.82842040146,1686,±6.54%
PUSH5_45,2,55249.1793974987,1810,±4.57%
PUSH5_45,3,57015.05254312687,1754,±6.00%
PUSH5_45,4,58556.06311378211,1708,±5.26%
PUSH5_45,5,56078.07262061423,1784,±5.63%
PUSH5_45,6,58584.54735012311,1707,±6.03%
PUSH5_45,7,55789.18031995343,1795,±5.02%
PUSH5_45,8,56484.939687202226,1771,±5.79%
PUSH5_45,9,57374.373155288566,1743,±5.30%
PUSH5_45,10,56142.49660778796,1782,±5.62%
PUSH5_5,1,44016.43175474355,2272,±5.62%
PUSH5_5,2,45241.88513995187,2211,±7.48%
PUSH5_5,3,42541.05607279814,2351,±5.12%
PUSH5_5,4,45413.82542747893,2202,±6.52%
PUSH5_5,5,42523.818762123985,2352,±4.38%
PUSH5_5,6,45649.376594546935,2191,±6.39%
PUSH5_5,7,43814.596877095995,2283,±5.94%
PUSH5_5,8,44216.462935524425,2262,±5.59%
PUSH5_5,9,43205.82807965206,2315,±6.09%
PUSH5_5,10,43803.46524626656,2283,±5.24%
PUSH5_10,1,48364.82005608151,2068,±7.41%
PUSH5_10,2,45901.81628188281,2179,±5.19%
PUSH5_10,3,48291.046569912636,2071,±6.87%
PUSH5_10,4,45926.814784250535,2178,±5.39%
PUSH5_10,5,49052.62900778568,2039,±7.55%
PUSH5_10,6,45690.55479702312,2189,±5.53%
PUSH5_10,7,47944.899675100685,2095,±7.03%
PUSH5_10,8,45218.445293295445,2212,±5.42%
PUSH5_10,9,47110.51218587163,2123,±6.37%
PUSH5_10,10,46182.28901786487,2166,±5.46%
PUSH5_25,1,51715.12412729495,1937,±5.76%
PUSH5_25,2,53777.456796297454,1860,±6.77%
PUSH5_25,3,51087.41520627533,1974,±5.43%
PUSH5_25,4,50971.214924383596,1962,±5.99%
PUSH5_25,5,53227.098271084185,1879,±6.17%
PUSH5_25,6,51402.17672938346,1958,±6.05%
PUSH5_25,7,53171.84229216507,1881,±7.12%
PUSH5_25,8,50731.39198411551,1972,±5.87%
PUSH5_25,9,52764.38958534208,1896,±5.59%
PUSH5_25,10,51401.31277023582,1946,±6.07%
PUSH5_15,1,47655.49905530722,2099,±6.50%
PUSH5_15,2,48107.9820832018,2079,±6.02%
PUSH5_15,3,47907.365655033725,2094,±6.53%
PUSH5_15,4,47635.22193545387,2100,±5.63%
PUSH5_15,5,47390.0762907649,2111,±6.26%
PUSH5_15,6,47511.1211563799,2105,±5.23%
PUSH5_15,7,47646.97550591428,2099,±6.45%
PUSH5_15,8,47575.129428213826,2102,±5.72%
PUSH5_15,9,47418.63324892018,2109,±6.29%
PUSH5_15,10,47555.93162460435,2103,±5.60%
PUSH5_35,1,56546.670019862475,1769,±6.14%
PUSH5_35,2,54390.55931833919,1839,±5.60%
PUSH5_35,3,57520.01911007584,1739,±6.46%
PUSH5_35,4,54598.904072457524,1832,±5.35%
PUSH5_35,5,54950.52966442737,1820,±5.89%
PUSH5_35,6,55749.83577664481,1794,±5.67%
PUSH5_35,7,54969.12945757855,1820,±6.22%
PUSH5_35,8,56697.646506519275,1764,±5.70%
PUSH5_35,9,54072.34810494088,1850,±5.64%
PUSH5_35,10,56369.90621366792,1774,±6.01%
PUSH5_20,1,48831.5187394619,2048,±5.81%
PUSH5_20,2,51722.18770617437,1942,±6.18%
PUSH5_20,3,48585.31460940345,2059,±5.63%
PUSH5_20,4,50808.79564028576,1969,±6.00%
PUSH5_20,5,48891.311749917906,2046,±5.65%
PUSH5_20,6,50916.85132519283,1965,±6.24%
PUSH5_20,7,48772.252983491286,2051,±5.45%
PUSH5_20,8,51663.245051360325,1936,±8.02%
PUSH5_20,9,47779.65737027069,2093,±5.17%
PUSH5_20,10,51645.56941483891,1937,±6.79%
PUSH5_0,1,42555.27902156748,2350,±6.28%
PUSH5_0,2,42836.94608308519,2335,±5.94%
PUSH5_0,3,42469.09755050756,2355,±6.67%
PUSH5_0,4,42547.52045132059,2351,±5.95%
PUSH5_0,5,41846.38945128628,2390,±6.36%
PUSH5_0,6,42742.15046157185,2340,±6.53%
PUSH5_0,7,42663.867156253335,2344,±7.00%
PUSH5_0,8,43159.8503629761,2317,±6.07%
PUSH5_0,9,43288.65305472638,2311,±7.17%
PUSH5_0,10,41421.606585738504,2434,±6.29%
PUSH5_50,1,58482.2136059142,1710,±5.70%
PUSH5_50,2,60442.704952735556,1655,±5.73%
PUSH5_50,3,58746.47676979732,1703,±5.49%
PUSH5_50,4,61278.60966850729,1632,±6.17%
PUSH5_50,5,58423.19381571261,1712,±4.73%
PUSH5_50,6,58521.85333591236,1709,±5.57%
PUSH5_50,7,60542.104319279184,1652,±6.81%
PUSH5_50,8,58720.20172638818,1703,±5.81%
PUSH5_50,9,61758.00370581356,1620,±6.55%
PUSH5_50,10,57385.89822459481,1743,±5.07%
PUSH5_30,1,53283.179257229785,1877,±5.10%
PUSH5_30,2,53141.55035393905,1882,±6.13%
PUSH5_30,3,53079.17584785736,1884,±5.32%
PUSH5_30,4,53238.67026385378,1879,±6.24%
PUSH5_30,5,55091.74447752831,1816,±6.04%
PUSH5_30,6,51964.88417588272,1925,±5.14%
PUSH5_30,7,55016.680256892876,1818,±7.35%
PUSH5_30,8,52014.79574075541,1923,±4.51%
PUSH5_30,9,54194.84197383066,1846,±6.67%
PUSH5_30,10,53513.52995691087,1882,±5.40%
PUSH6_40,1,59014.9195848313,1695,±6.07%
PUSH6_40,2,55614.537169629824,1799,±4.65%
PUSH6_40,3,57030.72890452403,1754,±5.84%
PUSH6_40,4,57765.3087589537,1732,±4.96%
PUSH6_40,5,56819.56464594061,1760,±5.73%
PUSH6_40,6,58815.94882720642,1701,±5.84%
PUSH6_40,7,55896.00290951284,1791,±4.72%
PUSH6_40,8,57187.88683516697,1749,±5.77%
PUSH6_40,9,57134.6794925779,1751,±4.92%
PUSH6_40,10,56723.250087796456,1763,±5.72%
PUSH6_45,1,58228.33841699105,1718,±5.75%
PUSH6_45,2,58680.02256689883,1705,±5.15%
PUSH6_45,3,58061.73367757681,1723,±5.77%
PUSH6_45,4,60241.54755006354,1660,±5.54%
PUSH6_45,5,58086.14715328061,1722,±5.60%
PUSH6_45,6,58229.59073902703,1718,±5.66%
PUSH6_45,7,58553.83415132831,1708,±4.94%
PUSH6_45,8,58587.40334491249,1707,±5.92%
PUSH6_45,9,60009.123968663305,1667,±5.87%
PUSH6_45,10,57772.640270142794,1731,±5.43%
PUSH6_5,1,45087.99491861686,2218,±5.30%
PUSH6_5,2,45390.06504951934,2204,±6.78%
PUSH6_5,3,46145.74298893769,2172,±7.10%
PUSH6_5,4,45177.13924087483,2214,±6.51%
PUSH6_5,5,45730.06754222394,2187,±6.52%
PUSH6_5,6,46203.71832110128,2179,±6.79%
PUSH6_5,7,43236.05917977194,2313,±4.62%
PUSH6_5,8,46257.15313963489,2162,±7.02%
PUSH6_5,9,43763.9933446304,2285,±5.22%
PUSH6_5,10,46200.06111973152,2165,±6.97%
PUSH6_10,1,47919.35334436392,2087,±6.38%
PUSH6_10,2,46024.37693020522,2173,±5.52%
PUSH6_10,3,48374.27932473631,2068,±6.99%
PUSH6_10,4,46690.04239065418,2142,±5.62%
PUSH6_10,5,48642.306940101,2056,±7.08%
PUSH6_10,6,46005.0946106687,2174,±5.73%
PUSH6_10,7,48486.37768093152,2063,±7.22%
PUSH6_10,8,45464.8798162287,2200,±5.27%
PUSH6_10,9,47601.415678638885,2101,±6.19%
PUSH6_10,10,45895.111238042824,2179,±5.52%
PUSH6_25,1,51553.43911082475,1940,±5.54%
PUSH6_25,2,52024.96826679708,1923,±6.20%
PUSH6_25,3,52233.536125163184,1915,±4.90%
PUSH6_25,4,52460.945021374784,1907,±6.54%
PUSH6_25,5,52458.20452045507,1907,±5.20%
PUSH6_25,6,50939.357936260894,1964,±5.94%
PUSH6_25,7,53842.46448397765,1858,±6.55%
PUSH6_25,8,51418.59667466661,1945,±5.72%
PUSH6_25,9,52976.56382544566,1888,±5.94%
PUSH6_25,10,51250.903332819704,1952,±5.05%
PUSH6_15,1,47987.27712795968,2084,±5.74%
PUSH6_15,2,49671.33219926336,2014,±5.75%
PUSH6_15,3,48283.12037994502,2072,±5.83%
PUSH6_15,4,49196.95537546499,2033,±5.97%
PUSH6_15,5,47794.249088526114,2093,±6.01%
PUSH6_15,6,49543.18472519222,2024,±5.65%
PUSH6_15,7,47329.05187936287,2113,±5.66%
PUSH6_15,8,49286.87759782952,2029,±5.54%
PUSH6_15,9,47857.58205578088,2090,±5.72%
PUSH6_15,10,49838.72136608784,2007,±6.05%
PUSH6_35,1,57288.66035312858,1746,±6.06%
PUSH6_35,2,55139.236702545735,1814,±5.83%
PUSH6_35,3,57915.833897858465,1727,±6.83%
PUSH6_35,4,53887.7536510599,1856,±4.56%
PUSH6_35,5,55373.34708280341,1806,±6.17%
PUSH6_35,6,55842.55880912811,1791,±5.41%
PUSH6_35,7,54661.5392132535,1830,±5.72%
PUSH6_35,8,57325.30304217407,1745,±6.08%
PUSH6_35,9,54565.17162832873,1833,±5.49%
PUSH6_35,10,55043.11618731532,1819,±6.00%
PUSH6_20,1,49433.268359906004,2023,±6.07%
PUSH6_20,2,50951.99219620599,1963,±5.88%
PUSH6_20,3,49354.08696098949,2029,±5.61%
PUSH6_20,4,51003.685172633945,1961,±5.95%
PUSH6_20,5,49396.44142433449,2025,±5.54%
PUSH6_20,6,50965.58752074511,1963,±6.38%
PUSH6_20,7,48894.048785883664,2046,±4.98%
PUSH6_20,8,50294.06962291627,1989,±6.34%
PUSH6_20,9,51526.28533561349,1941,±7.90%
PUSH6_20,10,50744.53910312817,1971,±6.80%
PUSH6_0,1,42449.78925772961,2356,±5.74%
PUSH6_0,2,43261.47191664752,2312,±6.02%
PUSH6_0,3,42019.323140633205,2380,±6.00%
PUSH6_0,4,42778.2696674174,2338,±5.77%
PUSH6_0,5,42838.26938277904,2335,±6.44%
PUSH6_0,6,43062.06639553009,2323,±5.45%
PUSH6_0,7,41827.812497957835,2391,±5.91%
PUSH6_0,8,43670.954142074916,2290,±6.30%
PUSH6_0,9,43528.504533493804,2298,±6.47%
PUSH6_0,10,41507.56899251978,2410,±5.58%
PUSH6_50,1,60284.67492212223,1659,±5.43%
PUSH6_50,2,62507.5912475586,1600,±4.95%
PUSH6_50,3,60394.5911794469,1656,±5.38%
PUSH6_50,4,61701.2386333788,1621,±5.74%
PUSH6_50,5,60891.8740846584,1643,±4.27%
PUSH6_50,6,61482.936528539394,1627,±5.63%
PUSH6_50,7,63184.95383536749,1583,±5.68%
PUSH6_50,8,61406.4394000705,1629,±5.86%
PUSH6_50,9,61954.21606926971,1622,±6.08%
PUSH6_50,10,62533.41197967529,1600,±5.34%
PUSH6_30,1,54453.33947029591,1837,±6.01%
PUSH6_30,2,52864.461822187164,1892,±5.82%
PUSH6_30,3,54310.205316698906,1842,±5.37%
PUSH6_30,4,53401.40730190327,1873,±6.12%
PUSH6_30,5,54519.7032128108,1835,±5.77%
PUSH6_30,6,52020.02879919884,1923,±5.10%
PUSH6_30,7,55191.701084835906,1812,±6.55%
PUSH6_30,8,51856.95507787188,1929,±4.57%
PUSH6_30,9,52923.866554542816,1890,±5.94%
PUSH6_30,10,54326.75935081138,1841,±5.47%
PUSH7_40,1,59659.727002156935,1677,±6.43%
PUSH7_40,2,56227.139978600826,1788,±5.08%
PUSH7_40,3,57210.50910884647,1759,±6.28%
PUSH7_40,4,58188.242576647935,1719,±5.38%
PUSH7_40,5,57243.73584347721,1747,±6.21%
PUSH7_40,6,57593.455998185185,1737,±5.45%
PUSH7_40,7,56331.99966705598,1776,±5.50%
PUSH7_40,8,58230.55884613286,1718,±6.59%
PUSH7_40,9,55453.35756965857,1804,±4.41%
PUSH7_40,10,56701.39291192179,1770,±6.03%
PUSH7_45,1,59826.399150647616,1672,±6.27%
PUSH7_45,2,60726.61278822528,1647,±6.04%
PUSH7_45,3,58153.35650776708,1720,±5.56%
PUSH7_45,4,60362.67369787738,1657,±5.61%
PUSH7_45,5,57742.47343490636,1732,±5.06%
PUSH7_45,6,58394.88691429053,1713,±5.49%
PUSH7_45,7,59431.78663066789,1683,±5.13%
PUSH7_45,8,58846.170762005975,1700,±5.85%
PUSH7_45,9,61303.68569317986,1632,±7.00%
PUSH7_45,10,57632.69239856351,1736,±5.13%
PUSH7_5,1,45072.71284023455,2219,±6.46%
PUSH7_5,2,43722.212731421416,2288,±6.43%
PUSH7_5,3,44824.28304072936,2231,±5.64%
PUSH7_5,4,46160.959790365785,2167,±7.31%
PUSH7_5,5,43052.247665470764,2330,±5.13%
PUSH7_5,6,45159.374779557,2215,±6.59%
PUSH7_5,7,42744.6544679821,2340,±5.25%
PUSH7_5,8,44876.05413656804,2229,±6.26%
PUSH7_5,9,43077.00723127287,2322,±5.89%
